"CH1","CH2","CH3","CH4","CH5","CH6","CH7","CH8","CH9","CH10","CH11","CH12","CH13","CH14","CH15","CH16","CH17","CH18","CH19","CH20","CH21","CH22","CH23","CH24"
-1.3602,-2.1992,-0.40771,-1.3183,-2.3768,-0.51739,-1.1341,-0.23546,-0.53966,-0.91324,-0.28024,-0.40951,-0.91109,-0.84078,-0.68257,-0.077438,-0.26115,-0.60289,-0.72223,0.092385,-0.5459,-0.29992,-0.48498,-0.4841
-1.3133,-2.2658,-0.21228,-1.343,-2.415,-0.55323,-1.1031,-0.30692,-0.56487,-0.89975,-0.43967,-0.21891,-0.94154,-0.83885,-0.48898,-0.13225,-0.0054347,-0.60729,-0.62974,0.11579,-0.54176,-0.29388,-0.50124,-0.20268
-0.86364,-2.0492,0.19749,-1.0734,-2.6116,-0.4009,-0.56931,-0.208,-0.2217,-0.68803,-0.33143,-0.064388,-0.78355,-0.53463,-0.45902,0.11436,0.41567,-0.42139,-0.18886,-0.029631,-0.23873,-0.1262,-0.27083,-0.14728
-0.14421,-1.4558,0.63437,-0.32956,-2.17,0.16259,-0.20333,0.20886,0.38531,-0.30188,0.21301,0.52276,-0.16347,0.068576,-0.18658,0.57019,0.9813,-0.27639,0.40188,0.091858,0.3991,0.2349,0.020407,0.34417
0.66331,-0.68646,0.97457,0.25375,-1.677,0.80806,0.11283,0.81937,0.94983,0.24244,0.8529,1.3968,0.45879,0.62215,0.28714,0.84131,1.3311,0.10201,0.98652,0.31891,0.78366,0.68747,0.24559,0.81438
1.121,-0.2507,1.2724,0.69349,-1.3052,1.2385,0.59014,1.2721,1.5469,0.55075,1.3778,1.901,0.90413,0.88068,0.80265,1.0909,1.6032,0.25556,1.3348,0.80598,1.1574,1.0358,0.57219,1.2318
1.5593,0.23046,1.6155,1.2101,-0.87227,1.4966,0.845,1.5298,1.9397,0.75165,1.6672,1.9824,1.2098,1.1029,1.2009,1.2845,1.8499,0.33771,1.6931,1.2221,1.3938,1.2921,0.80836,1.3717
1.6201,0.36379,1.7657,1.2832,-0.51657,1.6778,0.90945,1.5694,2.0858,0.84009,1.6996,1.8772,1.6216,1.1818,1.5512,1.3701,1.9503,0.58002,1.8772,1.6123,1.3718,1.3884,0.75527,1.4548
1.4422,0.26541,1.7023,1.0962,-0.28312,1.6371,0.77341,1.5648,2.0765,0.82125,1.6447,1.8538,1.8166,1.2962,1.7856,1.3925,2.0643,0.76078,1.9125,1.7848,1.4815,1.26,0.84109,1.3649
1.3065,0.30377,1.3681,1.0252,-0.11275,1.3419,0.57443,1.2524,1.7778,0.65456,1.2845,1.5654,1.5289,0.99894,1.7165,1.2666,1.8506,0.78695,1.6827,1.8547,1.4129,0.94737,0.78351,0.92837
0.97401,0.38748,0.89565,0.7798,-0.21098,1.0326,0.46637,0.84425,1.331,0.59368,0.96815,1.1759,1.2534,0.74247,1.3182,1.0792,1.558,0.73661,1.4602,1.6082,1.4936,0.61519,0.97559,0.75385
0.28579,0.18258,0.36492,0.37268,-0.38548,0.58723,0.050601,0.61916,0.75077,0.26557,0.53292,0.53569,0.68576,0.13031,1.0284,0.65127,0.91509,0.40948,0.77405,1.2153,1.089,0.078702,0.64707,0.39488
-0.30591,-0.12053,-0.094241,0.089349,-0.34296,0.19647,-0.22189,0.20955,0.42056,-0.14316,0.28064,0.11112,0.52255,-0.28483,0.71605,0.53133,0.42815,0.24032,0.33439,0.72836,0.71327,-0.30199,0.22601,0.059409
-0.69725,-0.35715,-0.61731,-0.3977,-0.59413,-0.27038,-0.23542,-0.11712,0.088866,-0.49806,-0.13616,0.042603,-0.24962,-1.0257,0.53963,0.15177,-0.17992,-0.32428,-0.080339,-0.0053295,0.39193,-0.65257,-0.30495,-0.32501
-0.98622,-0.31364,-1.1138,-0.47441,-1.1305,-0.42237,-0.12755,-0.4048,-0.29359,-0.61792,-0.36706,-0.064506,-0.24162,-1.5022,-0.56263,-0.46449,-1.1083,-0.63643,-0.27908,-0.60696,-0.48317,-0.95569,-1.1287,-0.61756
-1.0809,-0.27981,-1.3268,-0.39845,-1.034,-0.51554,-0.21001,-0.63948,-0.46665,-0.74499,-0.64474,-0.076657,-0.23341,-1.611,-1.2211,-0.61222,-1.5456,-0.63718,-0.44509,-0.7245,-0.90454,-1.155,-1.0056,-1.2409
-0.99821,-0.55046,-1.1701,-0.44723,-0.89495,-0.675,-0.70763,-0.65219,-0.67414,-0.93391,-0.79472,-0.70423,-0.42969,-1.7041,-1.1935,-0.5816,-1.5635,-0.71629,-0.63028,-0.54094,-0.95996,-1.1101,-1.1628,-1.2158
-1.0425,-0.68757,-1.1624,-0.58394,-0.76777,-0.88253,-0.97967,-0.82227,-0.90193,-1.0241,-1.052,-1.2186,-0.65134,-1.796,-1.4604,-0.81533,-1.7182,-0.84169,-0.79603,-0.76184,-1.1067,-1.1314,-1.173,-1.2241
-1.1619,-0.87362,-1.1591,-0.74619,-0.55621,-0.99122,-1.2765,-0.92205,-0.97689,-1.0342,-1.1328,-1.4514,-0.8169,-2.113,-1.161,-1.0095,-1.8097,-1.0567,-1.0566,-0.76159,-1.2707,-1.2734,-1.2785,-1.3575
-1.1915,-0.7908,-1.2502,-0.75523,-0.72953,-1.0055,-1.0662,-0.96158,-0.94103,-1.0669,-1.0575,-1.0747,-0.82784,-2.1672,-1.4412,-1.1705,-1.8302,-1.0371,-1.1699,-0.89755,-1.3255,-1.21,-1.1772,-1.116
-1.2753,-0.84339,-1.2259,-0.7879,-0.65537,-1.0132,-0.97971,-0.79167,-0.76641,-1.0532,-0.80901,-1.0194,-0.75582,-2.2339,-1.3456,-1.2918,-1.8778,-1.3154,-1.2852,-1.025,-1.2749,-1.2671,-1.0756,-0.93256
-1.1175,-0.62202,-1.1137,-0.80076,-0.20324,-1.0171,-1.0043,-0.64865,-0.67148,-0.88469,-0.65044,-0.97895,-0.27305,-2.1884,-1.1655,-1.2158,-1.8579,-1.7714,-1.2408,-0.74579,-1.1749,-1.1004,-1.1174,-0.76812
-0.91202,-0.41148,-1.0267,-0.83389,-0.22562,-1.0435,-0.89234,-0.58933,-0.66502,-0.77108,-0.35821,-0.70074,-0.061058,-1.9583,-1.3374,-1.0991,-1.765,-1.7084,-1.0235,-0.89726,-1.064,-0.98813,-1.0486,-0.81218
-0.83636,-0.41168,-0.77643,-0.64829,-0.13736,-0.8712,-0.82563,-0.41412,-0.57775,-0.43152,-0.24404,-0.66175,0.081446,-1.7244,-0.98658,-0.92769,-1.5296,-1.7424,-0.82314,-0.7216,-0.87223,-0.78925,-1.0381,-0.63952
-0.71431,-0.31129,-0.62986,-0.50605,-0.20289,-0.63332,-0.80614,-0.34131,-0.53503,-0.33988,-0.26312,-0.77998,0.093558,-1.5765,-0.73038,-0.85546,-1.343,-1.3779,-0.77257,-0.49076,-0.75199,-0.75965,-1.0677,-0.81765
-0.50029,-0.23846,-0.55939,-0.28568,-0.81665,-0.44786,-0.61855,-0.39314,-0.45752,-0.38911,-0.39202,-0.95462,-0.072784,-1.3295,-0.64883,-0.75316,-1.0339,-0.47055,-0.62333,-0.62757,-0.54712,-0.5592,-0.82591,-0.67075
-0.19235,-0.37358,-0.6393,-0.15282,-1.3598,-0.42075,-0.19823,-0.349,-0.42656,-0.29153,-0.22022,-0.88555,-0.15966,-0.87109,-1.0179,-0.59859,-0.85348,0.1847,-0.39796,-0.86102,-0.19945,-0.4093,-0.032633,-0.34493
-0.29652,-0.34241,-0.75427,-0.24649,-1.0199,-0.42082,-0.31594,-0.17728,-0.5357,-0.18495,-0.20447,-1.0591,-0.43586,-0.73764,-0.98661,-0.72178,-0.87714,0.40171,-0.47252,-0.90512,-0.3733,-0.36121,-0.1438,-0.41571
-0.39973,-0.39086,-0.68998,-0.33125,-0.9277,-0.45325,-0.33205,-0.20306,-0.67096,-0.19992,-0.28056,-1.1652,-0.49282,-0.69108,-0.96902,-0.75056,-0.81302,0.30187,-0.5066,-0.95182,-0.58726,-0.21139,-0.34193,-0.39364
-0.54266,-0.56924,-0.70188,-0.56444,-1.0363,-0.64995,-0.49457,-0.28597,-0.84818,-0.31248,-0.30156,-1.2499,-0.55095,-0.72757,-1.0015,-0.84794,-0.80276,0.21461,-0.54066,-1.1705,-0.70665,-0.27097,-0.43014,-0.59851
-0.32752,-0.35012,-0.34644,-0.49429,-0.62315,-0.49901,-0.42541,-0.2612,-0.66151,-0.12893,-0.32981,-0.89681,-0.2782,-0.70862,-0.66395,-0.66436,-0.51614,0.24542,-0.47472,-0.93962,-0.53593,-0.16712,-0.36513,-0.41304
-0.03828,-0.044597,0.069434,-0.29891,-0.18334,-0.19476,-0.26541,-0.027902,-0.42131,0.090946,-0.13444,-0.52023,0.082232,-0.68821,-0.33188,-0.35523,-0.076168,0.25011,-0.42313,-0.51335,-0.34983,0.0050508,-0.13026,-0.28511
0.26217,0.15935,0.55375,-0.047194,-0.025679,0.051014,-0.03108,0.22773,-0.069474,0.31504,0.25787,-0.30009,0.47986,-0.36242,0.27108,-0.010898,0.52969,0.2321,-0.24711,-0.12769,-0.18035,0.16204,0.0073785,0.10313
0.64735,0.33408,1.0113,0.093069,0.017565,0.34753,0.39952,0.4954,0.26479,0.52732,0.48884,0.24256,0.73439,-0.024999,0.64055,0.17431,0.86515,0.23199,-0.11552,0.1704,0.016821,0.464,0.060802,0.34177
0.93836,0.58685,1.416,0.28067,0.31344,0.70208,0.41198,0.83967,0.32303,0.79548,0.82147,0.60074,1.0371,0.37382,0.8396,0.41521,1.1062,0.26739,0.12032,0.26463,0.20083,0.69467,0.12097,0.54483
1.2798,1.0917,1.6196,0.51278,0.65498,0.87165,0.61837,1.0041,0.47523,1.0371,0.99255,0.89728,1.6402,0.74479,1.2382,0.63972,1.2058,0.39972,0.18292,0.54394,0.28678,0.65218,0.30873,0.84262
1.4453,1.3763,1.6714,0.87399,0.89329,1.0161,0.77222,0.99519,0.73089,1.1054,1.303,1.2558,1.7748,0.9269,1.4475,0.71977,1.2899,0.57908,0.32368,0.83113,0.34691,0.77315,0.54017,0.78007
1.4269,1.4236,1.8714,0.95264,1.0433,1.2635,0.82659,1.1296,0.96881,1.2833,1.6315,1.4056,1.8603,1.2265,1.879,0.92276,1.6349,0.72027,0.69129,1.1089,0.50008,1.0325,0.75466,0.93008
1.4739,1.5934,1.9366,1.0926,1.284,1.5902,0.85822,1.4313,1.2121,1.3568,1.7387,1.3756,2.1417,1.3682,2.2347,0.96199,1.8134,1.0232,0.83976,1.3878,0.68397,1.2432,1.0515,1.1492
1.7592,1.7579,2.1796,1.2505,1.4088,1.8243,0.9019,1.6063,1.4544,1.4039,1.7768,1.6225,2.2421,1.5389,2.4516,1.077,2.068,1.2218,1.0404,1.6793,0.87901,1.2948,1.1179,1.0819
1.7026,1.702,2.1571,1.2221,1.4878,1.7714,0.95275,1.5013,1.4918,1.4427,1.7415,1.8262,2.1581,1.5762,2.6891,1.1184,2.113,1.3522,1.1782,1.8195,1.0488,1.3967,1.2979,1.3599
1.5032,1.7662,1.5821,0.90081,1.4814,1.231,0.96072,1.2302,1.1655,1.4487,1.5994,1.5776,2.1043,1.3087,2.3312,0.94308,1.8894,1.5382,0.87297,2.0805,0.94621,1.1939,1.1678,1.0943
-0.47545,0.57892,0.5529,0.43025,0.81342,0.95244,0.94363,0.59367,0.57623,1.053,1.0025,1.4951,0.50137,0.62219,1.6759,-0.24352,0.0057197,1.7124,0.23362,1.2535,0.39937,0.76626,1.3492,0.91076
-1.2043,-0.060962,0.15421,0.1169,0.45807,0.32434,0.63256,0.057392,-0.0094123,0.71917,0.37511,0.49966,-0.47935,-0.066716,0.98717,-0.86324,-0.99766,0.78052,-0.67432,0.39533,-0.0039822,0.22653,1.0669,0.65432
-1.3213,-0.16278,-0.21729,-0.24524,0.62887,-0.21219,0.24079,-0.288,-0.42869,0.29689,-0.13483,0.02934,-0.56461,-0.52964,0.42421,-1.0394,-1.3016,-0.03907,-1.1571,0.011158,-0.41649,-0.11462,0.30874,0.15423
-1.4307,-0.30446,-0.63665,-0.45968,0.79884,-0.59368,0.042224,-0.48716,-0.62786,-0.0016144,-0.3731,0.085652,-1.0001,-0.87111,0.21209,-1.2629,-1.6027,-0.28307,-1.3077,-0.37983,-0.7154,-0.16546,-0.16875,0.037105
-1.2839,-0.14089,-0.6731,-0.51422,0.60196,-0.82516,-0.24915,-0.70217,-0.93358,-0.42236,-0.60798,-0.46702,-0.85887,-0.98899,-0.91672,-1.2976,-1.6166,-0.42627,-0.81178,-0.76518,-0.75553,-0.31707,-0.79658,-0.27555
-1.4132,0.092167,-0.72856,-0.37041,0.53248,-0.916,-0.23096,-0.92792,-0.98534,-0.60511,-0.91671,-0.74058,-0.8811,-1.0274,-1.64,-1.1891,-1.7093,-0.42557,-0.61311,-1.1665,-0.68442,-0.3483,-0.84001,-0.37818
-1.378,-0.081996,-0.71093,-0.36908,0.36642,-0.94049,-0.19765,-0.8504,-0.97888,-0.70743,-0.85524,-1.12,-1.0156,-1.0907,-1.448,-1.2805,-1.6416,-0.66882,-0.81821,-1.2541,-0.86323,-0.49889,-0.84645,-0.78882
-1.5547,-0.45673,-0.8239,-0.45499,-0.0047039,-0.97911,-0.50825,-0.98074,-1.0691,-1.1489,-0.97017,-1.2646,-0.98697,-1.1525,-1.346,-1.3993,-1.725,-0.79997,-0.86657,-1.246,-1.0435,-0.53436,-0.94191,-0.75368
-1.5259,-0.59187,-0.89382,-0.60168,0.010825,-1.0898,-0.6303,-0.96111,-1.1017,-1.2902,-0.88019,-1.1744,-1.0926,-1.1532,-0.99408,-1.4204,-1.7286,-0.86038,-1.0571,-1.2067,-1.0539,-0.54457,-0.81899,-0.54186
-1.4817,-0.85564,-0.8747,-0.68688,0.059491,-1.0771,-0.62101,-0.87297,-1.0309,-1.1957,-0.72231,-1.3552,-1.119,-1.0823,-0.97629,-1.3129,-1.6306,-0.60708,-1.0448,-0.9408,-0.9241,-0.48795,-0.53559,-0.6367
-1.4827,-0.95305,-0.74987,-0.71078,0.11123,-1.0337,-0.57448,-0.76217,-0.87928,-1.0045,-0.6734,-1.22,-1.2505,-1.0185,-0.99114,-1.2407,-1.541,-0.59339,-0.99238,-0.80627,-0.95126,-0.33147,-0.57259,-0.46954
-1.534,-1.1328,-0.70243,-0.93565,-0.05313,-1.0365,-0.61817,-0.59072,-0.864,-1.0176,-0.44278,-0.94703,-1.3549,-0.99799,-1.2491,-1.1599,-1.392,-0.49546,-0.80422,-0.883,-0.86603,-0.32661,-0.57972,-0.56872
-1.5481,-1.2321,-0.63377,-0.98311,-0.25551,-0.93439,-0.62089,-0.53466,-0.83611,-1.0035,-0.29637,-0.89677,-1.4496,-0.9403,-1.518,-1.103,-1.2052,-0.27773,-0.64154,-0.87561,-0.74219,-0.10096,-0.57454,-0.11008
-1.4981,-1.2498,-0.60251,-0.93442,-0.47689,-0.90597,-0.63867,-0.47172,-0.84132,-0.9614,-0.29924,-0.89763,-1.401,-0.89876,-1.5492,-1.0982,-1.046,-0.27991,-0.59759,-0.96919,-0.69499,0.075611,-0.42049,-0.27651
-1.4838,-1.3351,-0.6701,-0.84804,-0.71136,-0.94305,-0.67066,-0.59671,-0.93349,-1.0275,-0.58529,-1.1134,-1.5059,-0.78007,-1.6421,-1.0395,-0.98387,-0.27659,-0.66426,-0.90173,-0.71346,0.11257,-0.24732,-0.43345
-1.4184,-1.2312,-0.58006,-0.7138,-0.6274,-0.87204,-0.62462,-0.62763,-0.88838,-1.0542,-0.47894,-1.1109,-1.5466,-0.60215,-1.5752,-0.90958,-0.84911,-0.30375,-0.56481,-0.99366,-0.7034,0.19304,-0.28012,-0.039878
-1.2129,-1.1808,-0.40996,-0.57003,-0.61908,-0.76074,-0.5624,-0.49149,-0.82644,-0.98701,-0.38329,-1.0695,-1.437,-0.43713,-1.4844,-0.75747,-0.61944,-0.327,-0.38398,-0.8897,-0.56229,0.50823,-0.23449,0.16996
-0.88288,-1.1009,-0.1181,-0.32541,-0.70414,-0.50559,-0.49965,-0.2118,-0.6963,-0.99241,-0.19295,-1.0994,-1.3434,-0.15114,-1.497,-0.57879,-0.35407,-0.31611,-0.14647,-0.76198,-0.42947,0.63181,-0.089335,0.19187
-0.67697,-1.0814,0.18081,-0.1331,-0.82529,-0.19535,-0.35422,0.092035,-0.42696,-0.87105,0.22217,-0.69372,-1.2574,0.083035,-1.5648,-0.34881,-0.049936,-0.32014,0.02618,-0.63138,-0.31275,0.78989,0.037738,0.28979
-0.57846,-1.1495,0.11654,-0.33564,-0.97485,-0.049168,-0.2243,0.33628,-0.16996,-0.89238,0.51722,-0.67316,-1.3374,0.40048,-1.6103,-0.52584,0.0031616,-0.18784,0.17889,-0.76921,-0.1745,0.91378,0.24509,0.52155
-0.43021,-1.1806,0.17654,-0.49678,-1.1664,0.063122,-0.15526,0.47884,-0.10098,-0.85239,0.38465,-0.55817,-1.49,0.6058,-1.7242,-0.7125,0.094458,-0.07764,0.18538,-0.96279,0.041233,0.96911,0.5724,0.96836
-0.22308,-1.1339,0.39923,-0.44527,-1.2026,0.0656,-0.08886,0.54702,-0.033017,-0.66554,0.61262,-0.26807,-1.4496,0.77041,-1.7083,-0.31927,0.48395,-0.13172,0.36842,-0.78181,0.1541,1.1559,0.67843,0.88685
0.23243,-0.88791,0.80927,-0.2785,-0.91943,0.34176,0.18697,0.80207,0.12205,-0.29509,0.84555,0.19302,-1.1048,1.0108,-1.3045,-0.15029,0.84195,-0.29062,0.54384,-0.77535,0.34134,1.3421,0.64354,1.051
0.52469,-0.60758,1.0874,-0.080064,-0.75114,0.66811,0.4935,0.99728,0.23537,0.06406,0.81752,0.54919,-0.65079,1.0797,-0.99546,0.023702,1.1517,-0.58404,0.73257,-0.56301,0.38944,1.4659,0.68216,1.1028
1.0374,-0.10096,1.4781,0.30152,-0.58223,0.92623,0.93707,1.2221,0.6593,0.32499,1.3489,1.1186,0.01309,1.5526,-0.45899,0.4638,1.7232,-0.40722,1.3157,-0.15812,0.84463,1.836,0.97937,1.4331
1.2045,-0.074095,1.7783,0.443,-0.48492,1.3102,1.0976,1.3784,1.1184,0.59565,1.6812,1.5538,0.39854,2.1691,-0.21286,0.73788,2.2633,-0.29122,1.5738,0.18096,1.1231,2.0917,1.3696,1.6937
1.0886,-0.17759,1.7834,0.29177,-0.28238,1.3937,1.1474,1.532,1.274,0.84178,1.9361,1.7595,0.47885,2.4583,-0.43704,0.7537,2.3597,-0.10957,1.5837,0.41868,1.2275,1.9118,1.5285,1.6988
1.5757,0.46642,1.7615,0.8771,0.029287,1.3673,1.1752,1.4044,1.3717,0.8437,1.9493,1.5965,0.26014,2.4585,-0.737,0.66785,2.279,-0.073199,1.4027,0.45112,1.0934,1.7004,1.5449,1.6833
1.6382,0.58238,1.6201,1.0941,0.037905,1.1897,1.023,1.052,1.1551,0.64552,1.6741,1.4361,0.083771,2.446,-0.67784,0.61609,2.1936,0.048783,1.4272,0.41543,1.176,1.4773,1.4524,1.4533
1.1583,0.36031,1.315,0.69462,0.10094,0.9156,0.9382,0.80377,0.95545,0.46353,1.3899,1.1525,0.071635,2.1235,-0.3554,0.35988,1.9378,0.039867,1.112,0.43828,0.98066,1.1334,1.2477,1.1526
0.57143,0.14491,0.87267,0.14638,0.020047,0.61802,0.58718,0.43379,0.58922,0.26074,0.93513,0.92054,-0.066834,1.4651,-0.03294,-0.02789,1.4701,-0.39235,0.65371,0.22193,0.39265,0.83035,0.77476,0.89873
-0.065811,-0.073617,0.3349,-0.25148,0.056854,0.15604,0.27406,0.037281,0.11963,0.056146,0.45491,0.54781,-0.37565,0.6716,0.036368,-0.59606,0.79696,-0.89292,-0.006326,-0.011016,-0.20185,0.47593,0.28796,0.55137
-0.77452,-0.3417,-0.41861,-0.56105,-0.041569,-0.42273,-0.022219,-0.35004,-0.31428,-0.22875,-0.013249,0.04411,-0.78623,-0.24552,0.10956,-1.1506,-0.13196,-1.247,-0.80579,-0.23854,-0.72044,0.07031,-0.074421,0.21987
-1.3218,-0.59941,-0.99928,-0.84232,-0.31013,-0.89638,-0.25861,-0.73723,-0.58193,-0.57544,-0.39158,-0.16703,-1.0798,-0.87909,-0.1315,-1.3645,-0.79675,-1.458,-1.2134,-0.36011,-0.94672,-0.24232,-0.31872,-0.1598
-1.6324,-0.84362,-1.2185,-1.0556,-0.61971,-1.1018,-0.41072,-0.97712,-0.80167,-0.83807,-0.63077,-0.066578,-1.3864,-0.96101,-0.23749,-1.5197,-0.80553,-1.6918,-1.4113,-0.47951,-1.051,-0.46094,-0.43174,-0.45518
-1.8511,-1.0329,-1.4496,-1.216,-0.66561,-1.2513,-0.43799,-1.0327,-0.89596,-0.96226,-0.59461,-0.29528,-1.4595,-0.97266,-0.17552,-1.7098,-0.83689,-1.9052,-1.6546,-0.62012,-1.0731,-0.49028,-0.62964,-0.71736
-1.8225,-1.033,-1.5171,-1.2279,-0.3527,-1.3631,-0.63866,-0.98599,-0.92816,-1.0734,-0.60594,-0.45592,-1.5781,-0.87404,-0.18806,-1.8511,-0.76256,-2.1824,-1.8272,-0.70407,-1.0363,-0.45736,-0.55194,-0.58795
-1.6333,-1.1005,-1.5043,-1.304,-0.81595,-1.441,-0.57937,-0.79242,-1.1817,-1.2226,-0.52628,-0.67118,-1.6998,-0.82797,-0.92711,-1.8747,-0.75128,-2.4587,-1.6822,-1.2103,-1.1237,-0.42699,-0.70879,-0.38556
-1.5851,-1.2644,-1.5951,-1.4225,-1.5782,-1.628,-0.51037,-0.90313,-1.4179,-1.2979,-0.87241,-0.88067,-1.7913,-0.85734,-2.541,-1.9491,-1.096,-2.0217,-1.3103,-1.7259,-1.1956,-0.61563,-0.86184,-0.42154
-1.89,-1.5331,-1.9429,-1.7277,-1.4822,-1.8547,-0.96218,-1.2544,-1.5526,-1.5625,-1.0553,-1.5456,-2.1155,-1.0402,-2.2535,-2.2297,-1.3966,-1.6994,-1.6317,-1.803,-1.4668,-0.69842,-0.61674,-0.78919
-2.098,-1.6001,-2.031,-1.9981,-1.3465,-1.9808,-1.166,-1.3408,-1.7037,-1.7757,-1.1939,-1.6497,-2.251,-1.2452,-1.7941,-2.314,-1.4174,-1.8561,-1.8861,-1.5969,-1.666,-0.88311,-0.71581,-1.1879
-2.1894,-1.6048,-2.0804,-2.1805,-1.3671,-2.0799,-1.3285,-1.4148,-1.8185,-1.7904,-1.2137,-1.7015,-2.3066,-1.3285,-1.4352,-2.4221,-1.4075,-1.9144,-1.9816,-1.2811,-1.7623,-0.87604,-0.71949,-1.1179
-2.3273,-1.7621,-2.1784,-2.3886,-1.5489,-2.126,-1.4378,-1.4517,-1.8402,-1.7521,-1.2289,-1.785,-2.5032,-1.3684,-1.5556,-2.4919,-1.301,-1.9858,-2.0415,-1.5206,-1.9025,-0.76969,-0.79169,-1.2277
-2.3991,-1.8097,-2.2544,-2.4429,-1.5954,-2.0952,-1.5665,-1.5358,-1.8657,-1.8834,-1.3667,-2.012,-2.8133,-1.3634,-2.0861,-2.4932,-1.2941,-1.9198,-2.07,-2.2313,-1.9285,-0.8991,-0.87811,-1.445
-2.3667,-1.8245,-2.157,-2.5016,-1.7266,-2.0615,-1.6893,-1.523,-1.9271,-1.9907,-1.314,-1.9655,-2.948,-1.339,-2.2947,-2.3673,-1.276,-1.8843,-2.029,-2.6833,-1.8791,-0.97873,-0.96608,-1.2421
-2.1817,-1.7113,-2.0925,-2.4357,-1.8613,-2.0568,-1.6994,-1.5705,-1.923,-2.0166,-1.2912,-1.905,-3.0772,-1.2492,-2.6191,-2.211,-1.2206,-1.9934,-2.0913,-3.055,-1.8696,-0.99057,-1.0783,-1.1266
-2.0804,-1.7909,-1.9239,-2.2638,-1.8938,-1.8527,-1.5963,-1.4205,-1.7256,-2.0641,-1.1147,-1.8841,-3.1168,-1.0645,-2.8633,-2.0218,-1.1185,-1.8635,-1.9569,-3.1483,-1.7152,-0.78583,-1.0091,-1.0036
-1.4331,-1.3899,-1.5613,-1.6183,-2.3338,-1.3734,-1.2338,-1.0186,-1.4174,-1.9523,-0.81299,-1.569,-2.9426,-0.69202,-3.2596,-1.7157,-0.72683,-1.5959,-1.5084,-3.2848,-1.3503,-0.40087,-0.62486,-0.71346
-1.0933,-1.4759,-1.2306,-1.3765,-2.8206,-1.0488,-1.0359,-0.7699,-1.2319,-1.7669,-0.48152,-1.5734,-2.9478,-0.37288,-3.8175,-1.3913,-0.35107,-1.4311,-0.95268,-3.6351,-1.0133,-0.11335,-0.39795,-0.34229
-1.3587,-1.7363,-1.1354,-1.5702,-2.6589,-0.96817,-0.9445,-0.71752,-1.1616,-1.4223,-0.43143,-1.2301,-2.9196,-0.187,-3.531,-1.2506,-0.15599,-1.256,-0.68305,-3.4349,-0.79448,0.16837,-0.26418,-0.18438
-1.0487,-1.295,-1.042,-1.2972,-2.3081,-0.88848,-0.71183,-0.67774,-1.0488,-1.1381,-0.28574,-1.2439,-2.7601,-0.1202,-3.0042,-1.2226,0.007163,-1.1874,-0.67391,-3.0316,-0.72631,0.24327,-0.17097,-0.18884
-0.8996,-1.3552,-0.8843,-1.1948,-2.2886,-0.78603,-0.63786,-0.62636,-0.98226,-1.0595,-0.19102,-1.2242,-2.71,0.0072297,-2.7972,-1.1072,0.27301,-0.99106,-0.41202,-2.9282,-0.53718,0.37509,-0.17777,0.1123
-0.86993,-1.4716,-0.80966,-1.2198,-2.1912,-0.70597,-0.64235,-0.64582,-0.95754,-0.98316,-0.34915,-1.2144,-2.7662,0.11864,-2.6919,-1.1939,0.40742,-0.88894,-0.31846,-2.8725,-0.47331,0.41968,-0.1354,0.17101
-1.0031,-1.6542,-0.90386,-1.4394,-2.3356,-0.78488,-0.78763,-0.70499,-1.0396,-0.99383,-0.44312,-1.2737,-2.9144,-0.051744,-2.91,-1.2849,0.27211,-0.91113,-0.40853,-2.8539,-0.50508,0.19689,-0.13071,-0.0739
-1.1677,-1.7883,-0.94526,-1.6284,-2.6398,-0.87731,-0.8479,-0.80506,-1.165,-1.0695,-0.50698,-1.2233,-3.1201,-0.23379,-3.1615,-1.3313,0.14067,-1.2015,-0.47557,-2.9789,-0.58033,0.13202,-0.39643,-0.15103
-1.0851,-2.054,-1.0294,-1.7749,-2.8429,-0.7625,-0.88339,-0.78089,-1.1467,-1.0904,-0.54531,-1.5977,-3.3262,-0.24405,-3.5075,-1.2929,0.26979,-1.4174,-0.49356,-3.3345,-0.62473,-0.17288,-0.58597,-0.033478
-0.75065,-2.0908,-1.5275,-2.2816,-2.8858,-0.54064,-0.95861,-0.86717,-0.87345,-0.92886,-0.36805,-1.9,-3.3973,0.053612,-4.0239,-1.3272,0.18191,-1.4858,-0.78729,-3.764,-0.89924,-1.3208,-0.56021,0.011914
-0.17293,-1.9538,-2.0136,-2.4884,-2.8576,-0.093751,-0.93208,-0.94581,-0.07979,-0.40266,-0.28251,-1.5285,-3.7511,0.54409,-4.7975,-1.3489,0.19525,-1.632,-0.70156,-3.9883,-0.82614,-1.8706,-0.508,0.035308
0.053857,-1.7892,-1.1958,-1.6922,-2.8224,-0.10612,-0.64996,-0.72961,0.043312,-0.3209,-0.17812,-0.68693,-3.5112,1.0796,-4.7941,-1.0481,0.39461,-1.1086,-0.4702,-4.0364,-0.61562,-1.3784,-0.32404,0.33401
0.46526,-1.5459,-0.78971,-1.3765,-2.8607,0.1648,-0.45705,-0.46018,0.25534,-0.17108,0.26948,-0.43286,-3.2781,1.6167,-4.6477,-0.65673,0.87316,-0.71674,-0.098134,-3.7939,-0.20899,-1.0313,0.04012,0.67008
