"CH1","CH2","CH3","CH4","CH5","CH6","CH7","CH8","CH9","CH10","CH11","CH12","CH13","CH14","CH15","CH16","CH17","CH18","CH19","CH20","CH21","CH22","CH23","CH24"
3.6136,0.0087512,4.5241,2.4063,-2.2169,3.426,2.8628,4.3143,3.555,2.6025,4.6697,4.3909,2.3052,5.1319,-0.14962,4.5441,6.9239,2.0809,4.9728,0.72077,5.716,5.53,5.2194,7.1391
4.4554,0.2068,5.1275,3.5312,-2.2567,4.2685,3.4757,4.3596,4.1728,3.2778,4.6001,4.1965,1.6495,5.2547,-0.67738,4.8258,7.2133,2.0535,5.636,0.97142,6.4604,5.719,6.9197,7.7583
5.3034,0.99302,5.4436,4.3945,-1.6737,5.1663,3.4554,5.3527,4.7223,2.8905,5.4266,4.308,2.0788,5.4392,-0.34188,4.9095,7.4978,2.4891,5.9893,2.5018,6.7073,5.9845,7.4676,8.2441
6.5332,2.32,5.9173,5.0631,-0.79304,5.7537,3.7143,6.0825,5.3129,3.3448,6.6536,6.1225,2.9796,6.4118,0.63236,5.2201,8.0153,3.0534,6.3645,2.5271,7.0214,5.7197,6.9624,8.4407
7.0967,3.3256,6.412,5.8576,0.52541,5.939,4.8115,6.4116,6.3374,4.601,7.3821,7.8427,3.0009,6.5433,0.89938,5.4309,8.2813,3.3664,6.2211,3.1017,7.1977,6.1637,6.5873,8.688
6.5,3.4319,6.2536,5.8845,1.7649,5.6633,5.2156,6.1428,6.7466,5.0874,7.1066,8.4616,3.3448,5.8492,1.9401,5.0432,7.821,3.2552,5.9828,4.2625,7.094,6.0436,7.468,9.4423
6.156,3.0159,6.1632,5.6069,2.0683,5.7982,4.1659,6.4464,6.2541,3.2793,7.0487,5.7331,3.4631,5.2186,2.6553,4.9416,7.3313,3.1071,5.9545,4.1189,6.7862,5.9546,7.1224,8.2823
5.5753,3.2437,5.4644,5.5375,2.3381,5.4755,4.2479,6.0216,6.869,3.717,7.533,5.8954,3.0718,4.5916,2.6075,4.5456,6.6861,2.6134,5.8806,3.6592,6.5946,5.7376,6.7487,7.7305
5.3037,3.4987,5.24,5.6393,3.0312,5.2734,5.0716,5.8096,6.8765,4.5124,6.9932,6.9157,2.8315,4.4149,2.8475,4.5959,6.5418,3.0938,6.2145,4.6093,6.2732,5.167,6.0496,7.233
5.8238,4.0394,5.3308,6.1684,2.7545,6.017,5.7348,6.009,7.0296,4.8936,6.7559,6.1781,3.1077,4.8315,2.4954,5.29,7.2739,3.0626,6.7852,4.1969,7.2148,5.2965,6.8439,8.3443
4.3539,3.6838,3.6295,5.2468,1.574,5.4804,4.8275,4.9262,6.0054,3.5191,5.4755,4.5994,1.7183,3.4309,1.5391,4.0217,5.3867,2.3747,5.793,3.9668,5.0499,4.5925,4.6819,5.9752
3.0832,3.0509,2.997,4.5185,1.1338,4.1883,4.1416,3.2133,5.3225,3.0536,4.8307,4.011,0.52811,2.0942,0.53229,2.73,3.6002,1.687,4.0832,3.6546,2.6964,3.0327,2.1751,3.4727
2.5626,3.1572,2.3402,3.7561,1.0642,3.7913,3.8081,2.3777,4.2138,2.7642,3.3815,3.5107,0.17499,1.5285,0.38556,2.6964,3.2438,1.1577,3.2622,2.1823,2.253,2.0557,1.2696,2.8204
1.6092,3.2888,1.035,2.6538,1.3165,3.0249,3.677,1.628,2.8959,2.7736,2.1028,2.1706,-0.37968,0.32867,-0.67,1.89,1.8457,0.4959,2.8461,1.2156,0.82855,1.2464,-0.65866,1.4746
1.0491,3.0871,0.26286,1.8648,2.1192,2.148,3.1399,1.2661,2.0122,2.2109,1.2215,1.0429,-0.71194,-0.4722,-2.3595,1.0041,0.3746,-0.37352,1.4963,0.16503,-0.47479,-0.16292,-0.57829,0.16678
0.63362,1.865,-0.14685,1.2175,2.4305,1.1,1.9769,0.71059,0.97238,1.7157,0.82077,0.14209,-1.4196,-1.1274,-2.2698,0.46385,-0.53666,-0.29674,0.70598,0.5289,-1.3565,-0.65586,-0.84545,-0.8285
0.88817,2.5648,0.044042,0.91409,1.9381,0.9221,1.1153,1.31,0.54565,1.049,0.8885,-0.79255,-0.85936,-0.61442,-2.2394,-0.14292,-0.19488,-0.50099,0.26795,0.2364,-1.3141,0.24461,-1.569,-0.62785
0.84704,3.378,0.52295,0.64935,2.1281,1.0418,1.2911,1.4602,0.2924,1.5046,0.53598,-1.2644,-0.0089029,-0.36294,-1.8579,-0.098239,-0.088336,-0.82109,-0.23266,0.092352,-1.7693,-0.61106,-1.6395,-1.1754
0.049747,2.7174,-0.20622,-0.22144,1.2017,0.50798,1.4615,0.5323,-0.090975,1.7755,-0.31744,-1.2231,0.25944,-1.1722,-0.81236,-0.68594,-1.4393,-1.3297,-0.48878,-0.35359,-1.8415,-1.0195,-1.8166,-1.2469
-0.7672,1.9263,-1.5248,-1.3347,0.052502,-0.52507,0.56771,-0.10049,-0.65869,1.1151,-0.39829,-1.7566,-1.2916,-2.1427,-2.1635,-1.8018,-2.5974,-1.784,-1.158,-0.84188,-2.687,-1.9452,-2.0137,-1.7455
-0.91618,0.87228,-1.9503,-2.1161,-0.61088,-0.74554,-0.73988,0.47406,-0.80353,-0.54215,0.10812,-2.2024,-2.1737,-2.3461,-3.0487,-2.7488,-2.6107,-3.4496,-1.4977,-1.8332,-3.2192,-1.0614,-3.1403,-1.2533
-0.6159,1.0857,-1.7047,-2.1592,-0.91899,-0.71092,-0.96073,0.37107,-0.41344,-1.719,0.60068,-2.545,-1.8509,-1.6116,-3.7428,-2.6178,-2.4634,-5.0711,-1.8315,-3.326,-2.7589,-1.0452,-3.0945,-1.129
-0.74236,0.63286,-1.8969,-2.2677,-1.3522,-1.3888,-0.9023,-0.46405,-0.75367,-0.91876,0.13614,-2.1208,-2.5301,-1.8655,-4.4813,-2.7068,-2.8889,-4.7852,-2.0029,-3.8181,-3.3053,-1.1649,-3.161,-1.4849
-0.97614,-0.85712,-1.5547,-2.3289,-2.1777,-1.4908,-1.8569,-0.31517,-1.1358,-2.0548,0.078563,-2.5881,-2.2909,-1.993,-4.5117,-2.6766,-2.8641,-4.7465,-2.5,-3.7261,-3.7571,-1.3014,-3.7367,-1.8055
-0.46821,-0.6817,-1.2148,-2.2859,-3.4436,-1.0069,-2.8234,0.1637,-0.75389,-3.1009,0.62299,-2.9985,-1.1952,-0.73723,-3.6427,-1.9084,-2.1122,-4.3697,-2.1965,-4.1262,-2.927,-0.81191,-3.3308,-1.5366
-0.27319,-0.83216,-1.1114,-2.6181,-3.698,-0.96878,-2.8129,-0.12438,-0.94685,-3.3948,0.13953,-2.928,-1.8316,-0.89534,-4.1968,-1.8571,-1.7965,-3.5219,-2.263,-4.665,-2.9242,-1.3311,-2.931,-1.506
-0.97518,-1.7317,-1.616,-3.0935,-3.1865,-1.7028,-2.4934,-0.59347,-1.5481,-3.305,0.13803,-2.7674,-2.4492,-1.5156,-4.7756,-2.1159,-2.4419,-2.8591,-2.7025,-4.7818,-3.0409,-1.9587,-2.8477,-1.9874
-1.3804,-1.7844,-2.1055,-3.3141,-3.3353,-2.236,-2.917,-0.92875,-2.0962,-3.1603,-0.4746,-3.2556,-3.3229,-1.804,-5.7224,-1.872,-2.9364,-2.9753,-2.4891,-5.2402,-3.4537,-1.9853,-3.4662,-2.6312
-1.7764,-2.5433,-2.557,-3.5193,-5.3707,-3.0035,-4.3789,-1.9936,-2.5731,-4.9778,-1.3614,-3.263,-4.7505,-2.5051,-7.6038,-1.6898,-3.9495,-4.0283,-2.9173,-7.6007,-3.5619,-3.154,-4.1764,-3.6273
-2.6855,-2.9947,-2.8594,-3.9418,-4.8102,-3.5821,-4.4653,-2.5893,-3.0195,-4.9323,-1.7718,-3.9559,-5.1774,-3.852,-7.0995,-1.9886,-4.8854,-3.8929,-3.8102,-7.2296,-3.8131,-3.4729,-4.1075,-3.5369
-3.1766,-2.3415,-2.694,-4.1063,-2.9964,-3.8424,-4.0779,-2.3432,-3.103,-3.9282,-1.65,-2.7896,-5.3386,-4.452,-6.4542,-1.9811,-4.9339,-3.3995,-4.2067,-5.2607,-4.0654,-3.4212,-4.2029,-3.4145
-3.095,-2.5967,-2.8895,-3.9165,-4.1643,-3.6798,-4.2348,-2.4964,-2.5834,-4.4103,-1.5762,-1.8189,-4.7858,-4.4718,-7.3695,-1.3848,-5.0702,-3.3003,-4.3416,-6.1569,-3.7599,-3.4689,-2.9989,-3.4547
-2.854,-2.2206,-2.2231,-3.5599,-2.6055,-3.128,-3.3696,-1.5877,-2.0029,-2.7918,-0.92043,-1.6255,-3.8077,-4.003,-5.2509,-1.2818,-4.2154,-2.153,-4.4527,-3.87,-3.7406,-3.0034,-2.8481,-3.2428
-2.4823,-1.4191,-1.0228,-3.3917,-1.5351,-2.3195,-2.4987,-0.49384,-1.0722,-1.5579,0.069216,-0.37108,-3.0995,-3.3532,-3.7939,-1.1988,-3.1213,-1.3232,-3.2848,-2.5401,-2.4569,-2.5559,-2.3955,-2.2469
-1.7052,-0.33522,-0.1045,-2.5098,-1.6633,-1.4409,-1.6405,-0.18159,-0.082689,-0.60125,0.97795,-0.0034041,-2.5896,-2.7065,-4.1307,-0.34525,-2.1096,-1.2731,-1.9589,-3.4078,-1.2936,-1.1744,-1.5793,-1.7068
-1.6146,-0.30996,0.046732,-2.3658,-0.78503,-1.1775,-1.1916,-0.14235,0.13882,0.46419,1.7561,0.49159,-2.3478,-2.5165,-3.3745,-0.61196,-2.216,-1.0644,-2.308,-2.1325,-1.8581,-0.89375,-1.6015,-0.99953
-1.6003,-0.58046,0.047376,-2.3274,-0.88481,-1.2829,-1.1219,-0.64987,-0.16233,1.1797,1.4896,1.2965,-1.5741,-2.0669,-2.3077,-0.99023,-1.3977,-0.82952,-2.7102,-0.15007,-2.5475,-0.36189,-1.0918,-1.0255
-0.72224,-0.35142,0.72831,-1.4757,0.37074,-0.29057,-0.62946,-0.21857,0.39847,2.5726,1.6451,2.7833,-0.54221,-1.1196,-1.2887,-0.35125,-0.28101,-0.24474,-2.0253,0.80276,-1.94,-0.4189,0.035743,-1.0187
-0.35583,-0.13006,1.7117,-0.83793,0.26939,0.93454,-0.40539,1.1695,1.5689,1.7367,2.6457,3.3593,-0.3426,-0.59646,-0.72627,-0.53803,0.23078,-0.16689,-1.5294,1.0313,-1.1009,0.67232,0.56028,-0.23628
-0.25767,-0.17118,1.6077,-0.77567,0.47013,1.2967,-0.77631,1.7308,1.4481,1.9568,2.4229,1.8887,-0.043827,-0.30729,-0.013054,-0.48792,0.36958,0.57192,-2.0797,2.6157,-1.3887,1.0948,1.4377,-0.064222
-0.85163,-0.026944,0.96222,-0.98588,1.8744,0.15111,0.25522,0.59465,1.2106,4.0007,2.0705,3.062,-0.56925,-1.1187,0.46518,-0.85584,0.018979,0.83444,-2.0716,3.6413,-1.3388,0.36358,2.1227,-0.71074
-0.75069,0.72097,0.53481,-0.89104,2.5055,0.069885,0.44902,0.66354,1.4505,3.0598,2.3594,2.8,0.31591,-0.89779,2.1354,-0.71303,0.30447,1.0295,-1.5957,4.3708,-1.1244,0.88578,1.3737,-0.35124
-1.4905,0.95428,0.05215,-0.90736,2.9055,0.072108,0.97456,0.22699,1.263,3.1869,1.2951,2.1713,1.2395,-0.78777,3.1221,-0.53408,-0.25191,1.9268,-1.1282,5.4039,-0.74184,0.77622,1.7862,0.21739
-3.1953,0.25591,-0.072827,-1.4356,2.7238,0.67281,1.3322,0.091235,1.078,3.1252,1.0385,2.1164,0.67365,-1.0068,3.3536,-1.1918,-1.9983,2.7027,-1.0624,4.8522,-0.38648,0.52595,2.2201,0.38165
-3.6761,-0.86605,-1.1043,-1.8209,1.9325,-0.6725,0.40152,-1.286,-0.27968,2.2682,-0.29106,0.42251,-1.0192,-2.5684,1.9426,-2.5203,-3.5388,0.0083145,-2.5619,3.5329,-1.8268,-0.883,0.21944,-1.1835
-4.157,-1.5926,-1.9324,-2.369,1.6164,-1.1552,-0.92665,-1.4131,-0.88022,0.80509,-0.53942,-2.2325,-1.0467,-3.689,1.5658,-3.1201,-4.2144,-1.0169,-3.5399,2.7068,-2.4734,-2.0072,-0.3252,-2.1173
-5.281,-2.4013,-3.1713,-3.6108,1.2216,-2.7262,-2.169,-2.664,-2.1963,-1.2689,-1.8926,-2.6683,-2.625,-4.9073,0.097708,-4.5036,-5.5847,-2.9241,-4.6573,-0.072861,-3.6676,-3.2345,-2.4149,-3.6661
-5.6258,-3.6328,-3.9973,-3.9541,0.76087,-3.6712,-2.1924,-4.0756,-2.8874,-1.1867,-2.6844,-1.764,-3.376,-4.9174,-2.5406,-4.4302,-5.8092,-4.0928,-4.06,-1.3777,-4.4297,-3.3031,-4.095,-4.2775
-5.2201,-2.9546,-3.5036,-3.9412,0.79448,-3.0754,-2.4729,-3.6499,-2.6777,-0.84819,-2.7941,-3.4729,-1.8715,-4.3894,-1.7681,-3.1082,-4.9359,-2.7403,-3.2017,-0.5312,-4.0501,-2.5797,-3.1266,-4.4559
-5.5418,-3.451,-3.4561,-4.0109,-0.088083,-3.1803,-2.9402,-3.7922,-2.9797,-1.9235,-2.9137,-4.5846,-1.5646,-4.4666,-1.499,-3.2715,-5.159,-3.1915,-3.7379,-1.2113,-4.628,-3.3961,-4.015,-5.3434
-5.8257,-4.2324,-3.6359,-3.6441,-0.85299,-3.4818,-2.6364,-4.2887,-2.8513,-1.3118,-3.035,-4.2603,-1.4617,-4.3361,-1.0542,-3.4588,-5.402,-3.6374,-4.2573,-1.0205,-5.3381,-3.7285,-3.7301,-5.3769
-5.4324,-3.0173,-2.7985,-3.2752,-0.5342,-2.558,-3.1412,-3.2123,-2.419,-2.6923,-2.5069,-4.8761,-1.151,-4.4743,0.01414,-3.2665,-4.8997,-2.6941,-3.5101,-0.55588,-4.1316,-3.2795,-3.3357,-4.4507
-5.5018,-3.876,-2.9664,-3.9695,-0.71604,-2.3904,-3.9279,-2.1654,-2.1671,-3.7871,-2.5043,-5.0498,-1.3283,-4.1707,-0.1119,-2.8901,-5.2856,-2.3913,-3.1937,-0.42032,-3.8616,-2.8553,-3.0833,-4.3772
-5.7154,-4.6222,-3.3767,-4.7963,-1.0259,-3.3137,-3.9699,-2.7467,-2.3704,-3.1816,-2.6221,-3.9894,-2.1153,-4.1274,-1.0614,-3.3159,-5.5973,-3.0473,-3.4812,-1.3871,-4.6808,-2.8559,-2.9816,-4.4313
-5.0248,-4.9125,-2.676,-4.7878,-1.3344,-2.762,-4.2284,-1.7994,-2.2972,-3.1635,-1.8524,-4.4717,-2.2386,-3.6756,-1.2433,-3.56,-5.1281,-3.4214,-3.4786,-1.6743,-4.8379,-2.2945,-3.3683,-4.3107
-5.2066,-5.5988,-3.0907,-4.7346,-2.1596,-3.1854,-4.1843,-2.123,-2.1403,-3.668,-1.8172,-4.7483,-3.1168,-4.073,-2.0069,-3.7963,-5.0803,-2.9313,-3.8264,-1.691,-4.7879,-2.6751,-3.4502,-3.7417
-5.1891,-5.4785,-3.0018,-4.5218,-2.3991,-3.9047,-4.234,-3.2541,-2.2959,-4.2685,-1.8338,-3.5555,-3.8605,-4.1199,-3.1465,-3.8863,-4.887,-2.6649,-3.024,-2.3514,-4.5746,-2.24,-3.7259,-3.7378
-5.6399,-6.3504,-3.3551,-4.9163,-3.3666,-4.3106,-5.0737,-3.6663,-2.8395,-5.1317,-2.7918,-4.3574,-4.8862,-4.5951,-4.2747,-4.7054,-5.4025,-3.1741,-3.4076,-2.2677,-4.6138,-2.6586,-3.4705,-3.8548
-5.8219,-7.2597,-3.4853,-5.242,-4.0213,-4.3734,-5.4825,-3.9048,-3.2003,-5.144,-3.1916,-5.3903,-5.5686,-4.9055,-4.4841,-5.4358,-5.7236,-3.7228,-4.1171,-1.9286,-5.0991,-3.4604,-3.4319,-4.3137
-5.8862,-7.2366,-3.622,-5.4079,-4.4317,-4.4804,-5.6158,-3.4785,-4.1299,-5.11,-3.8003,-7.2021,-6.0927,-4.9629,-5.6046,-6.0024,-5.9824,-3.905,-3.7183,-2.2302,-5.3044,-2.6481,-2.9368,-3.6378
-6.453,-7.6458,-3.9942,-5.8081,-5.605,-4.9313,-6.1726,-3.3294,-4.8339,-5.8112,-3.987,-8.1096,-6.9294,-4.9795,-6.4382,-6.0344,-5.2952,-4.6105,-4.4212,-2.7174,-5.6577,-2.4099,-3.655,-4.3339
-6.411,-7.5485,-3.6736,-5.344,-5.4682,-4.769,-6.1001,-3.3345,-4.6781,-5.9087,-3.9287,-6.8606,-6.7591,-4.633,-6.5778,-5.8631,-4.953,-5.5881,-4.3113,-3.8339,-5.691,-2.2763,-4.1226,-3.7184
-6.5546,-7.5124,-3.5176,-5.2262,-5.9472,-5.143,-6.7161,-3.7804,-4.7109,-6.8002,-3.7485,-5.9119,-7.4825,-5.0419,-6.8108,-5.8858,-5.223,-6.488,-4.5332,-4.9201,-5.6797,-2.3576,-4.4643,-3.9213
-6.8139,-8.4277,-4.1812,-6.2339,-6.3386,-5.6336,-6.5044,-3.7535,-4.8768,-5.5976,-3.6479,-6.3723,-8.934,-5.4195,-7.2241,-6.9733,-5.4372,-6.3079,-4.9399,-5.4668,-6.3612,-2.9561,-4.9359,-4.697
-6.842,-8.5236,-4.0069,-6.2571,-6.5132,-5.3952,-6.234,-3.6921,-4.5956,-5.1801,-3.4721,-6.1766,-9.7328,-5.3459,-8.4539,-7.1125,-4.9877,-6.6299,-4.9353,-5.6451,-6.3655,-2.7851,-4.5899,-4.1796
-6.2506,-8.1706,-3.3835,-5.5065,-6.1853,-5.2783,-5.6454,-3.5438,-4.2087,-5.4719,-2.9551,-5.3232,-9.4408,-4.7104,-8.6289,-6.554,-4.7247,-6.6341,-4.411,-5.6174,-6.0541,-2.072,-4.4004,-3.7258
-5.1318,-7.7304,-2.3281,-4.9424,-6.0552,-4.7519,-4.9687,-2.9755,-3.6278,-5.016,-1.9891,-4.7594,-9.687,-4.8459,-8.7949,-6.8263,-4.707,-6.7545,-4.1886,-5.8736,-5.7585,-2.141,-4.1559,-3.3472
-3.8354,-7.0915,-1.3288,-4.1061,-5.9339,-4.3652,-4.2204,-2.7902,-3.2056,-2.688,-1.8487,-2.9176,-9.3544,-3.9208,-8.6019,-6.3923,-3.3166,-6.9861,-3.9701,-5.9262,-5.3397,-1.3891,-4.6068,-2.6647
-3.1116,-6.3072,-0.69011,-3.3742,-5.5967,-3.8578,-3.4759,-2.2126,-2.6389,-1.9208,-1.0121,-3.1851,-8.7425,-3.1971,-7.7495,-5.9377,-2.3507,-6.2674,-3.0316,-5.2018,-4.4851,-0.7265,-3.7486,-2.6539
-3.5653,-6.6978,-0.78512,-3.4311,-5.8893,-3.7123,-3.7041,-2.3318,-1.8052,-2.9186,-0.17455,-1.8876,-8.2088,-3.5743,-7.8061,-6.4838,-2.9192,-6.5402,-3.6476,-5.2782,-4.435,-0.97557,-3.9822,-2.303
-3.6675,-6.9666,-1.2145,-4.1069,-5.3938,-3.1826,-2.8335,-1.5959,-1.5523,-1.3143,0.48597,-0.5639,-7.5141,-2.1873,-7.7923,-6.7251,-2.5859,-6.9641,-4.3228,-5.0107,-4.5893,-0.66102,-3.6195,-1.8628
-3.0572,-6.8432,-0.97885,-3.6394,-4.9987,-2.5866,-3.5045,-0.79132,-1.3802,-2.2254,0.64916,-0.51808,-7.4148,-1.3462,-8.6168,-6.6994,-2.2903,-7.1729,-3.9007,-5.1714,-4.2829,-1.1664,-2.9561,-1.5744
-2.6861,-6.5018,-0.95813,-3.2263,-4.3958,-2.9236,-3.4845,-1.2781,-1.7083,-0.96073,0.31681,-0.64807,-7.3188,-1.1704,-8.1604,-6.5155,-1.9071,-6.5697,-3.8538,-4.4018,-4.2685,-1.0864,-3.0157,-2.6956
-2.9887,-6.6685,-1.6396,-3.4835,-3.7843,-3.6376,-2.5534,-1.8408,-1.9269,0.58338,-0.43248,0.18714,-7.288,-1.3278,-7.7977,-7.0187,-2.0726,-6.3301,-3.93,-3.5807,-4.612,-0.92045,-3.0412,-2.7087
-3.5106,-6.9074,-2.2558,-4.3128,-3.8743,-3.5712,-2.3699,-2.1566,-2.1127,0.93583,-1.5401,0.1671,-6.8423,-2.2701,-7.5369,-7.3163,-3.1805,-6.5982,-3.9734,-3.4211,-4.6529,-2.0528,-3.2343,-2.7274
-3.8626,-6.6365,-3.0863,-4.5071,-3.318,-3.969,-1.9885,-2.92,-2.2272,1.4699,-1.4967,0.71141,-6.7193,-3.0041,-7.7244,-7.4654,-3.2934,-6.9712,-4.4801,-4.0639,-5.3193,-1.752,-3.7958,-3.2895
-4.8923,-6.5168,-3.3978,-5.4519,-2.9444,-4.4759,-3.9387,-2.267,-3.0728,-1.2015,-1.8089,-2.2079,-6.5547,-4.0712,-6.6375,-8.0218,-4.289,-7.1984,-4.8989,-4.6189,-6.1029,-2.7106,-3.7784,-4.1916
-5.6489,-6.4785,-3.9469,-5.7254,-2.4315,-4.563,-3.6492,-2.8963,-3.5227,-0.70815,-3.027,-2.8358,-6.1519,-5.2044,-6.2125,-7.9844,-5.0317,-7.3203,-5.8418,-4.4275,-6.6981,-2.4543,-4.4969,-4.4906
-6.9199,-7.6495,-5.9961,-6.3723,-2.8556,-5.9056,-4.0804,-4.3548,-4.4823,-2.1548,-4.5695,-3.0602,-7.478,-6.8593,-7.0144,-9.3451,-6.8333,-8.2031,-7.1996,-4.4456,-8.0522,-4.0449,-6.0534,-5.7339
-7.8568,-8.025,-6.5892,-7.4362,-3.52,-6.6306,-5.1714,-4.4756,-5.5323,-2.4977,-4.492,-4.8036,-8.1668,-7.5982,-6.1441,-9.7838,-7.7917,-8.4927,-7.8161,-4.938,-7.9764,-5.4423,-6.7771,-6.6723
-8.3483,-7.7522,-6.8403,-7.7813,-3.0612,-7.1258,-4.9341,-5.0438,-5.3956,-1.7695,-4.5335,-4.5038,-7.9794,-8.04,-5.8194,-10.212,-8.2085,-8.8197,-8.1351,-5.7002,-8.1356,-5.3566,-7.4183,-6.6817
-8.426,-7.7443,-7.1368,-8.1506,-2.4611,-7.3401,-5.1965,-5.4189,-5.82,-1.9139,-4.8677,-4.4548,-8.2433,-8.0734,-5.9712,-10.458,-7.8286,-9.757,-8.3353,-6.2406,-8.5924,-5.2798,-7.5434,-7.0008
-8.1414,-9.161,-7.446,-8.5027,-3.5568,-7.0657,-5.2494,-4.9529,-6.249,-2.2509,-5.2994,-4.17,-8.6602,-8.2677,-7.785,-10.187,-8.1105,-9.7921,-7.7734,-6.6282,-8.5281,-5.3462,-7.2135,-7.3417
-9.0686,-10.058,-8.026,-9.3562,-4.4179,-7.9303,-6.257,-5.6537,-6.813,-3.1377,-5.9978,-4.6537,-9.613,-8.9192,-9.189,-11.028,-9.1988,-9.614,-8.713,-7.0298,-8.9915,-6.3807,-7.5384,-7.7702
-9.5393,-10.25,-8.616,-10.241,-4.6412,-8.2217,-6.8936,-5.7168,-7.3595,-4.017,-6.1042,-6.8648,-10.102,-9.2913,-9.428,-11.936,-9.7931,-9.5143,-9.6342,-7.54,-9.6183,-6.7723,-7.8197,-8.1181
-8.8641,-11.612,-8.5102,-10.035,-5.2485,-7.7731,-7.7627,-4.9087,-7.3363,-6.051,-6.3594,-7.5021,-9.7101,-9.0992,-8.9455,-11.94,-9.6753,-9.3715,-9.7979,-7.296,-9.409,-7.1176,-7.8656,-8.4403
-9.4636,-12.227,-9.1898,-11.225,-6.579,-8.9777,-9.1155,-5.4527,-8.3784,-7.2431,-6.7396,-8.4241,-10.071,-9.5188,-8.8323,-12.394,-10.149,-9.424,-10.215,-7.146,-10.163,-7.8749,-8.2936,-9.1849
-10.661,-12.821,-10.109,-12.837,-6.9001,-10.405,-10.207,-6.2966,-10.29,-7.4597,-7.8388,-10.734,-11.284,-10.589,-9.2092,-13.517,-11.151,-10.006,-10.851,-7.3738,-11.155,-8.1388,-9.2358,-9.7368
-11.083,-11.887,-11.137,-12.823,-7.0054,-11.629,-10.285,-7.9543,-11.587,-6.1069,-9.614,-11.858,-12.148,-10.878,-10.519,-13.899,-11.597,-10.529,-11.119,-8.3602,-11.627,-7.8888,-9.3805,-10.005
-11.743,-12.556,-12.239,-13.275,-8.2843,-11.995,-11.368,-8.4482,-11.558,-7.0092,-9.4847,-11.975,-13.493,-11.082,-13.047,-14.591,-12.408,-11.804,-11.609,-10.497,-11.802,-8.8495,-9.3042,-9.3244
-12.782,-12.545,-11.6,-13.278,-9.7652,-12.41,-12.278,-8.6914,-12.022,-8.8245,-10.27,-12.621,-13.876,-11.507,-12.231,-14.906,-12.485,-11.75,-12.59,-9.9109,-12.16,-9.3784,-9.5648,-9.851
-13.88,-13.647,-14.611,-16.013,-11.53,-14.093,-13.27,-9.5956,-13.969,-9.7733,-11.746,-13.018,-14.093,-12.051,-12.984,-16.289,-14.859,-11.497,-13.592,-9.6069,-13.388,-10.366,-9.8485,-10.207
-13.89,-14.236,-14.659,-16.175,-14.295,-14.956,-13.791,-10.553,-14.855,-10.888,-12.229,-13.186,-14.802,-12.288,-13.941,-16.465,-14.601,-11.693,-13.913,-10.4,-13.615,-11.423,-10.037,-10.41
-13.213,-13.436,-11.643,-14.122,-14.399,-13.919,-13.534,-10.068,-13.961,-10.78,-11.213,-12.688,-15.114,-11.521,-13.962,-14.838,-12.281,-10.709,-13.71,-10.24,-12.453,-10.259,-9.4798,-10.045
-13.362,-14.946,-11.682,-14.21,-16.765,-13.644,-14.286,-9.6493,-13.288,-12.502,-10.877,-12.053,-16.206,-10.908,-16.099,-14.514,-11.933,-12.027,-12.778,-13.396,-11.86,-10.075,-9.3374,-9.4606
-13.439,-15.078,-11.517,-14.139,-16.96,-13.915,-14.529,-9.9228,-13.494,-12.755,-10.951,-11.791,-16.69,-11.136,-16.996,-14.261,-12.058,-12.707,-13.091,-13.648,-11.742,-10.364,-9.7271,-9.583
-13.336,-14.873,-11.591,-13.927,-16.659,-14.304,-14.41,-10.44,-13.427,-11.847,-11.184,-10.625,-18.116,-11.58,-19.078,-15.045,-12.646,-13.512,-12.805,-14.983,-11.635,-10.578,-10.579,-10.07
-13.262,-15.63,-11.855,-13.982,-17.601,-14.516,-15.365,-10.715,-13.429,-12.798,-11.175,-10.532,-19.148,-12.089,-21.05,-15.375,-13.142,-14.905,-13.019,-17.707,-11.646,-11.068,-11.348,-10.279
-13.532,-15.608,-11.605,-14.302,-14.895,-14.924,-14.658,-10.691,-13.787,-10.748,-11.376,-10.565,-18.86,-12.46,-18.796,-15.746,-12.859,-13.523,-13.68,-14.32,-12.241,-11.49,-11.391,-11.14
-13.556,-15.011,-11.365,-14.45,-14.422,-14.931,-14.596,-10.523,-13.815,-10.219,-10.498,-10.611,-18.586,-11.755,-18.751,-15.585,-12.401,-13.455,-13.623,-13.387,-12.566,-11.444,-11.278,-10.897
-13.389,-15.287,-11.368,-14.395,-15.818,-14.807,-15.202,-11.088,-13.891,-11.335,-11.2,-10.528,-19.493,-11.68,-19.639,-15.39,-12.313,-14.686,-13.659,-14.563,-12.094,-11.146,-12.186,-10.461
-12.985,-16.114,-11.146,-14.517,-16.601,-14.289,-14.829,-10.575,-13.568,-10.929,-10.81,-11.082,-20.266,-11.373,-20.509,-15.367,-11.919,-14.349,-13.172,-14.872,-11.957,-11.156,-11.938,-10.19
-11.893,-16.686,-11.244,-14.626,-17.714,-13.882,-14.642,-10.072,-12.655,-10.608,-9.6984,-11.124,-20.625,-10.579,-22.495,-15.455,-11.513,-15.026,-13.38,-16.805,-11.801,-11.982,-12.088,-9.9186
-11.536,-17.355,-11.434,-14.669,-18.651,-13.63,-14.302,-10.776,-11.981,-10.705,-9.9583,-9.7598,-21.666,-10.081,-24.978,-15.527,-11.72,-15.436,-13.443,-18.677,-11.677,-12.376,-12.249,-9.6664
