"CH1","CH2","CH3","CH4","CH5","CH6","CH7","CH8","CH9","CH10","CH11","CH12","CH13","CH14","CH15","CH16","CH17","CH18","CH19","CH20","CH21","CH22","CH23","CH24"
0.81602,0.53346,0.28874,0.85208,-0.13349,0.42949,0.69764,-0.085443,0.48514,-0.15256,-0.11752,0.40469,0.21386,0.7011,0.1631,0.75893,0.40053,0.38974,0.58715,-0.69201,0.64432,0.18119,0.83043,0.57189
0.91181,0.56566,0.31627,0.99721,-0.11757,0.482,0.6859,0.03936,0.47229,-0.15969,-0.1351,0.040614,0.27752,0.88422,0.41281,0.72346,0.62761,0.62789,0.56326,-0.40302,0.62057,0.34866,0.80942,0.54089
1.162,0.55789,0.41559,1.1724,-0.43329,0.68525,0.80788,0.27537,0.71305,0.069484,0.29383,0.49702,0.42751,1.0723,0.25575,0.96493,0.83237,1.0034,0.89916,-0.73351,0.7831,0.58098,0.73824,0.85284
1.3933,0.67932,0.69344,1.3654,-0.54067,0.96587,0.91515,0.47953,1.0384,0.27175,0.64712,0.69667,0.52884,1.2781,-0.30924,1.3021,0.94179,1.166,1.1795,-0.8911,0.97957,0.60561,0.94234,0.87984
1.653,0.75885,1.193,1.5794,-0.5041,1.3642,1.0049,0.99364,1.4186,0.32581,1.283,1.2207,0.54667,1.7438,-0.44093,1.4149,1.3704,1.0275,1.3257,0.19369,1.301,1.0406,1.455,1.4158
2.1611,0.63837,1.5517,1.7748,-0.26467,1.6823,1.1689,1.3956,1.4539,0.51163,1.4709,1.0981,0.59072,2.1653,-0.28005,1.5303,1.7921,1.4725,1.6634,1.0333,1.6255,1.4876,2.2907,1.8035
2.4824,0.61127,1.5982,1.9606,-0.16312,1.6945,1.506,1.367,1.5262,0.97582,1.5204,1.3105,0.55201,2.3735,0.043138,1.587,1.9881,1.6204,1.727,1.6678,1.7695,1.5014,2.6046,1.9254
2.7382,0.89278,1.7667,2.2717,-0.016048,1.8846,1.5871,1.5891,1.8523,1.0105,1.8413,2.0031,0.80831,2.5077,0.39039,1.7588,2.0904,1.9115,1.8116,2.2237,2.0729,1.6415,2.8029,2.3126
2.6898,1.2069,1.9001,2.5083,0.20254,1.9665,1.6327,1.5879,2.0769,1.0491,1.9011,2.6008,1.005,2.3449,0.79207,1.8077,2.1827,2.0044,1.8405,2.5556,2.3075,1.9904,3.0502,2.5941
2.5177,1.3431,1.9059,2.6793,0.65877,2.0559,1.8378,1.5837,2.1576,1.3179,1.7696,2.6116,1.2627,2.24,1.2292,1.9762,2.3516,1.8399,1.9356,2.7011,2.6188,2.0511,3.3142,2.7108
2.4949,1.6135,1.9338,2.8074,1.0684,2.312,1.998,1.7171,2.435,1.5474,2.0203,2.7105,1.594,2.269,1.544,2.1876,2.5838,2.1655,2.2641,2.9194,2.5986,2.2839,3.6946,2.4426
2.4418,1.7027,2.0829,2.8444,1.276,2.5232,2.0981,1.8255,2.716,1.6843,2.3513,2.8039,1.6899,2.2866,1.8007,2.2584,2.8314,2.5965,2.6672,3.2718,2.6585,2.4247,3.6805,2.4174
2.5723,1.5299,2.2141,2.9616,1.2077,2.6325,2.1913,1.96,2.971,2.0633,2.5071,3.3682,1.9335,2.3809,1.9324,2.4022,2.8843,2.6093,2.8521,3.3112,2.6361,2.3105,3.3837,2.5161
2.4377,1.4705,2.0657,3.0307,0.99061,2.5485,2.283,1.7824,3.0111,2.2973,2.4946,3.228,1.9035,2.2491,1.7796,2.4182,2.6003,2.2114,2.8221,3.0561,2.4387,2.4645,2.6216,2.5106
1.9736,1.402,1.7434,2.8464,0.63309,2.2734,2.2257,1.5422,2.5281,2.1565,2.099,2.4418,1.7404,1.9355,1.3711,2.1673,2.0968,2.1826,2.4729,2.6793,2.2189,1.9847,2.4429,2.2204
1.317,1.1604,1.0615,2.3231,0.42731,1.7703,2.0711,0.9379,1.9454,2.1098,1.3299,2.8852,1.4465,1.3095,1.0532,1.818,1.388,1.8132,1.7951,2.1857,1.6913,1.3694,1.9758,1.6641
0.65243,0.86238,0.31081,1.6205,0.45672,1.3509,1.5247,0.36411,1.4302,1.5183,0.62265,1.8266,1.0669,0.68233,1.0164,1.4356,0.84744,1.4845,1.1976,1.7898,1.0475,0.83297,1.2212,0.90879
0.282,1.0036,-0.10001,0.96765,0.90105,0.86774,1.0999,0.22673,0.90761,0.9452,0.16211,0.58898,0.89443,0.34518,0.92551,1.1142,0.45485,1.0653,0.79441,1.7838,0.76855,0.14281,1.4702,0.47035
-0.080211,0.98169,-0.38755,0.50491,1.233,0.44575,0.93676,-0.03012,0.51052,1.164,-0.024076,0.36665,0.54897,-0.066584,0.75222,0.9269,0.030988,0.90505,0.45031,1.8385,0.58263,-0.32499,1.4917,-0.010112
-0.33599,1.253,-0.56914,0.20419,1.424,0.09966,0.54748,-0.10333,0.19809,0.56081,-0.137,0.10385,0.68642,-0.39003,1.2462,0.4475,-0.30877,0.71669,0.11785,1.6086,0.31784,-0.64261,0.77069,-0.39226
-0.25825,1.6414,-0.40834,0.033115,1.4879,-0.00041796,0.47232,-0.051707,0.035199,0.45263,-0.2222,0.3165,0.93572,-0.32539,0.88731,0.34138,-0.35856,0.51591,0.15146,0.6393,0.27829,-0.58086,0.49906,-0.29226
-0.24765,0.99199,-0.34124,-0.092466,0.74719,-0.08693,0.46059,-0.24829,-0.13087,0.37594,-0.35926,-0.15718,0.99564,-0.3573,0.60401,0.32692,-0.5116,-0.22284,-0.029946,-0.38249,0.12203,-0.70427,0.31618,-0.35736
-0.20943,0.7462,-0.40724,-0.21371,0.51823,-0.18439,0.33739,-0.16647,-0.069948,0.26869,-0.14,-0.039088,0.90215,-0.37404,0.57342,0.17745,-0.67219,-0.33876,-0.18494,-0.49876,-0.10211,-0.68768,-0.13951,-0.36609
-0.20579,0.7822,-0.44499,-0.29885,0.5555,-0.17272,0.25301,-0.023844,-0.054708,0.32526,-0.059226,0.1452,0.86317,-0.25403,0.45445,0.082986,-0.57556,-0.54019,-0.21388,-0.42617,-0.24304,-0.45167,-0.58398,-0.14652
-0.19903,0.89611,-0.3916,-0.36751,0.61562,-0.2314,0.10012,-0.078537,-0.11221,0.034753,-0.030188,-0.39182,0.64075,-0.2604,0.33648,-0.17682,-0.48951,-1.1469,-0.3586,-0.3639,-0.40076,-0.26229,-0.82832,-0.048204
-0.11175,0.36496,-0.27383,-0.37021,-0.22052,-0.27453,-0.042522,-0.088616,-0.16572,-0.053269,-0.079886,-0.32078,0.42281,-0.17648,-0.36073,-0.265,-0.39142,-1.0407,-0.37757,-1.2306,-0.52425,-0.26339,-0.87988,-0.1747
0.063412,0.090234,-0.05626,-0.25607,-0.31104,-0.13415,0.004203,0.10134,0.033409,-0.043867,0.21481,-0.17924,0.49603,0.11779,-0.41631,-0.16521,-0.11568,-0.92718,-0.26084,-1.5104,-0.483,-0.024879,-0.71388,-0.034058
0.15783,-0.33022,0.1493,-0.25591,-0.3881,-0.0086264,0.10307,0.29258,0.1654,-0.023934,0.40081,0.12519,0.33773,0.19854,-0.62218,-0.14692,-0.029265,-0.93404,-0.10438,-1.606,-0.40122,0.2656,-0.58345,0.13172
0.13544,-0.39711,0.30851,-0.42892,-0.70582,-0.003272,0.098812,0.48056,0.15683,-0.058699,0.20228,0.21091,0.15706,0.087107,-1.0966,-0.27808,0.095173,-0.9943,-0.087064,-1.7306,-0.44133,0.056061,-0.76796,0.24127
0.0044989,-0.66722,0.25052,-0.58949,-0.92094,-0.10253,0.075787,0.43158,0.054883,-0.079562,0.36005,-0.26358,-0.070061,-0.0012849,-1.6445,-0.40181,0.13184,-1.8718,-0.056193,-2.1438,-0.58739,0.057075,-1.1457,0.26355
-0.10924,-0.78563,0.14314,-0.7397,-1.0091,-0.24763,-0.029475,0.35579,-0.048264,0.13533,0.25892,0.084564,-0.34023,-0.18053,-2.0298,-0.49989,0.10951,-1.9551,-0.095524,-2.1922,-0.7396,-0.066394,-1.2582,0.17582
-0.19142,-0.75332,0.097738,-0.76856,-1.1834,-0.3078,-0.038091,0.26329,-0.19445,-0.098811,0.11568,-0.49526,-0.53566,-0.29764,-2.1112,-0.57094,0.045219,-1.9256,-0.35288,-2.5091,-0.85133,-0.04465,-1.3389,0.16192
-0.142,-0.80068,0.22884,-0.6114,-0.99185,-0.22174,0.029362,0.32914,-0.16505,-0.018548,0.059652,-0.19823,-0.62987,-0.31297,-2.2164,-0.49821,0.16255,-2.0511,-0.53257,-2.3062,-0.78874,0.016783,-1.1857,0.11368
-0.067165,-0.63115,0.46283,-0.46105,-0.92006,-0.09303,0.11305,0.53787,0.050758,0.039929,0.35332,0.6029,-0.70433,-0.17886,-2.513,-0.38774,0.36402,-1.9314,-0.45449,-2.1066,-0.64091,0.16795,-0.72538,0.32464
0.081657,-0.53493,0.64988,-0.2942,-0.88786,0.16403,0.086647,0.83263,0.34458,0.079317,0.60815,0.12,-0.76472,-0.0033486,-2.7273,-0.37469,0.60049,-1.4456,-0.2183,-2.0583,-0.50491,0.31653,-0.26672,0.19227
0.21595,-0.48851,0.9125,-0.13506,-0.9941,0.39467,0.021452,1.0563,0.55253,0.040655,0.9142,0.69903,-0.79003,0.068023,-2.8552,-0.35055,0.96469,-1.51,-0.0077748,-2.1105,-0.31564,0.54726,-0.19277,0.44307
0.33461,-0.1754,1.119,0.096626,-0.87467,0.57326,0.17048,1.1823,0.7943,0.0021059,1.1673,0.6893,-0.53211,0.13682,-2.6627,-0.23444,1.2294,-1.4216,0.24434,-1.7438,-0.14541,1.2282,0.13351,0.65026
0.61809,0.014519,1.2588,0.38866,-0.8455,0.93323,0.28786,1.3769,1.0368,-0.14895,1.2084,0.30841,-0.36749,0.16742,-2.2983,-0.049789,1.3569,-1.1076,0.54049,-1.5367,0.071761,1.5209,0.24797,0.827
0.72551,-0.17664,1.4883,0.61857,-0.92697,1.0702,0.35155,1.3111,1.097,0.40539,1.4261,1.4088,-0.31052,0.12454,-2.1865,-0.019195,1.4316,-1.1093,0.58148,-1.5092,0.54786,1.9109,0.60087,1.4742
0.86622,-0.17786,1.5158,0.86657,-0.72012,1.2959,0.61301,1.2706,1.4666,1.0291,1.6584,2.063,-0.32791,0.27102,-1.9767,0.10935,1.571,-0.81904,0.74355,-1.2394,0.91732,1.841,0.91576,1.7016
1.0986,0.13005,1.7582,1.0465,-0.60193,1.5861,0.64489,1.633,1.9304,0.87168,2.0336,2.4973,-0.15704,0.51666,-1.7627,0.28955,1.7014,-0.57965,1.0509,-0.90265,1.2569,1.9822,1.3677,1.8435
1.2091,0.40926,1.8131,1.2717,-0.27553,1.7055,1.0185,1.7169,2.1067,1.2998,2.2172,2.5981,-0.20188,0.677,-1.6159,0.44445,1.9298,-0.60678,1.1847,-0.62325,1.4424,2.4876,1.4795,2.1008
1.3443,0.34596,1.9135,1.4959,-0.095245,1.8444,1.1999,1.7395,2.1968,1.777,2.3936,3.0275,-0.076274,0.86428,-1.5286,0.68329,2.0834,-0.20103,1.4673,-0.59569,1.706,2.3011,1.7227,2.1607
1.4101,0.3786,2.0831,1.6389,-0.048649,1.9192,1.35,1.7507,2.2069,1.9464,2.3235,3.1223,0.23815,1.1187,-1.3571,0.87683,2.2112,0.26344,1.5821,-0.27796,1.9289,2.3294,1.9071,2.1121
1.0994,0.35724,2.0169,1.5224,-0.15034,1.9342,1.2662,1.6643,2.2381,1.5967,2.0494,2.5243,0.56756,1.0987,-1.1705,0.94354,2.0227,0.53902,1.5787,0.21839,1.914,2.1243,1.8614,1.8921
0.81068,0.32925,1.684,1.279,-0.31591,1.6957,1.1351,1.4291,2.0491,1.5035,1.8799,1.7844,0.65917,0.86229,-1.249,0.71255,1.5855,0.62514,1.5211,0.075079,1.6902,1.8975,1.6758,1.6026
0.40167,0.13337,1.0185,0.85034,-0.39006,1.2361,0.79011,0.94557,1.4799,1.3422,1.3145,1.7312,0.3046,0.39582,-1.4524,0.23723,1.0038,-0.1766,1.2563,-0.69763,1.3288,1.3653,0.85095,1.1217
-0.38463,-0.2741,0.22088,0.047417,-0.8046,0.60907,0.00046734,0.43661,0.73534,0.27198,0.67631,-0.058915,-0.19933,-0.47532,-1.5837,-0.28135,0.13673,-0.79712,0.47136,-1.1834,0.71963,0.52655,0.39181,0.32584
-1.1909,-0.60164,-0.51817,-0.80081,-0.98009,-0.20505,-0.51959,-0.20175,-0.16457,-0.12727,-0.086311,-0.36899,-0.64872,-1.4048,-1.6061,-1.0164,-0.77659,-1.4737,-0.40897,-1.7069,-0.051679,-0.28966,-0.27047,-0.38446
-1.7569,-1.3419,-1.1835,-1.4713,-1.389,-0.85046,-0.92904,-0.66098,-0.76933,-0.52159,-0.66846,-0.33191,-0.95841,-1.7624,-2.2308,-1.1972,-1.608,-2.026,-0.93437,-2.0129,-0.82888,-0.98595,-0.61695,-1.0615
-2.3216,-1.4897,-1.7333,-2.0562,-1.5507,-1.4768,-1.3838,-1.0858,-1.3386,-0.91156,-1.0104,-1.78,-1.3474,-2.3492,-2.1245,-1.6414,-2.162,-2.145,-1.4736,-1.9766,-1.425,-1.3965,-1.2236,-1.5191
-2.3873,-2.1026,-1.8496,-1.9614,-2.0687,-1.6388,-1.4084,-1.3088,-1.3074,-1.0218,-1.2227,-1.8637,-1.2865,-1.9825,-2.391,-1.3718,-2.3195,-2.6839,-1.6602,-2.3441,-1.672,-1.4212,-1.3779,-1.6772
-2.1132,-2.1933,-1.6488,-1.7647,-1.933,-1.6278,-1.3243,-1.2069,-1.2635,-0.92823,-1.0382,-1.9786,-1.4122,-2.0554,-1.9937,-1.5114,-2.089,-2.6612,-1.532,-2.3562,-1.5744,-1.3268,-1.4463,-1.5277
-1.6942,-1.8078,-1.2817,-1.5818,-1.3307,-1.3614,-1.0795,-0.84579,-0.99063,-0.73848,-0.74016,-1.6352,-1.2677,-1.8192,-1.3547,-1.4797,-1.7465,-2.5796,-1.2246,-1.9368,-1.3161,-0.76612,-1.3279,-1.1176
-1.3651,-1.6983,-1.0287,-1.4233,-1.1354,-1.0745,-0.95778,-0.6107,-0.69707,-0.44974,-0.49741,-1.0586,-1.1767,-1.3569,-1.2722,-1.2348,-1.5693,-2.3956,-0.93906,-1.7528,-1.2418,-0.6436,-1.1657,-0.99558
-1.1993,-1.7993,-0.85818,-1.4782,-1.1601,-1.015,-1.0398,-0.59716,-0.62676,-0.39264,-0.21448,-1.0541,-1.4008,-1.2101,-1.4616,-1.2896,-1.524,-2.4477,-1.0223,-2.0677,-1.3351,-0.57561,-1.205,-0.81284
-1.0012,-1.9851,-0.70334,-1.4624,-1.2325,-0.99166,-1.0197,-0.55159,-0.58743,-0.37212,-0.10145,-1.1026,-1.4477,-0.92205,-1.7001,-1.2271,-1.3547,-2.5457,-1.0109,-2.1486,-1.3299,-0.57107,-1.2085,-0.70153
-0.90038,-1.9937,-0.64376,-1.4233,-1.2722,-1.0093,-1.0126,-0.44913,-0.5382,-0.33166,0.12871,-1.0589,-1.4281,-0.71167,-1.8247,-1.1897,-1.1303,-2.2417,-0.7974,-2.2479,-1.2236,-0.45792,-1.0517,-0.55172
-1.0085,-2.1926,-0.68085,-1.4605,-1.4765,-1.0684,-1.1099,-0.41835,-0.58629,-0.54114,0.056969,-0.57845,-1.6434,-0.73939,-2.1395,-1.2679,-1.0407,-2.2242,-0.77363,-2.2456,-1.1475,-0.3584,-0.94226,-0.49737
-1.271,-2.466,-0.82332,-1.6383,-1.6965,-1.2981,-1.2379,-0.62382,-0.78917,-0.54536,-0.16919,-0.94612,-2.0545,-1.0183,-2.4833,-1.5171,-1.2138,-2.4931,-0.96199,-2.3637,-1.2505,-0.64928,-1.08,-0.67999
-1.5289,-2.77,-1.0137,-1.8884,-1.9166,-1.4663,-1.4619,-0.70968,-1.1034,-0.69843,-0.43871,-1.6916,-2.3931,-1.2298,-2.9154,-1.7354,-1.4462,-2.8447,-1.1568,-2.6336,-1.4375,-0.76113,-1.2752,-0.85899
-1.8277,-2.857,-1.1671,-2.0467,-2.0843,-1.6813,-1.6686,-0.79865,-1.2721,-0.83329,-0.56133,-1.5405,-2.6799,-1.5488,-3.2336,-1.9809,-1.6146,-2.9474,-1.2346,-2.6625,-1.5611,-0.66741,-1.4042,-0.91121
-2.0852,-2.9349,-1.361,-2.0741,-2.1605,-1.8881,-1.7676,-0.87334,-1.4349,-0.77867,-0.63554,-1.4334,-2.9423,-1.8641,-3.2761,-2.1447,-1.6995,-3.2019,-1.3059,-2.7957,-1.5597,-0.65228,-1.4836,-0.84615
-2.2969,-2.6515,-1.5002,-2.1275,-2.1474,-1.954,-2.0227,-0.86242,-1.6229,-0.91225,-0.70206,-1.3765,-3.0652,-2.09,-3.3149,-2.3187,-1.7223,-3.399,-1.441,-2.7822,-1.5601,-0.81104,-1.6524,-0.75769
-2.5999,-2.7804,-1.811,-2.2951,-2.4318,-2.1676,-2.2596,-0.94485,-1.7411,-1.0858,-0.79361,-1.3256,-3.4922,-2.4319,-3.6325,-2.6322,-1.9344,-3.5086,-1.67,-2.9835,-1.9046,-0.81055,-1.9231,-1.0823
-2.708,-2.9659,-1.9643,-2.3467,-2.5349,-2.0927,-2.3947,-0.95997,-1.6658,-1.3885,-0.85661,-1.4897,-3.7488,-2.4688,-4.015,-2.6837,-1.9796,-3.6714,-1.8757,-3.1332,-1.9822,-0.8344,-2.0121,-1.0956
-2.3044,-2.6472,-1.4614,-2.0785,-2.3775,-1.6439,-2.218,-0.57548,-1.2197,-1.5145,-0.46816,-1.4751,-3.5372,-1.9954,-4.1198,-2.3768,-1.4869,-3.4212,-1.5632,-2.7946,-1.6951,-0.62021,-1.5129,-0.91876
-1.6046,-2.3542,-0.74153,-1.5422,-2.3486,-1.1911,-1.7002,-0.26023,-0.64872,-1.1866,0.25431,-0.66504,-3.3377,-1.5782,-4.0688,-1.9834,-0.89998,-2.9446,-1.017,-2.7442,-1.215,-0.096071,-1.1879,-0.42675
-1.2477,-2.1254,-0.52767,-1.0596,-2.1455,-0.89892,-1.4558,-0.10232,-0.62743,-0.61019,0.032048,-0.40248,-3.1453,-1.405,-3.8397,-1.7409,-0.55989,-2.5781,-0.64203,-2.5157,-0.87853,0.23762,-0.99826,-0.22757
-1.0251,-1.8945,-0.37828,-0.68926,-1.8536,-0.7039,-1.1311,-0.072006,-0.4355,-0.061744,0.087048,-0.7245,-2.8278,-1.2031,-3.6397,-1.4814,-0.3181,-2.4547,-0.53057,-2.2841,-0.66878,0.36369,-0.73059,-0.087994
-0.85291,-1.9185,-0.27629,-0.52148,-1.7735,-0.44135,-1.1662,0.19619,0.067476,-0.35308,0.54117,-0.1041,-2.4549,-0.95072,-3.554,-1.3451,-0.34266,-2.28,-0.61897,-1.8185,-0.52912,0.47711,-0.35574,0.036964
-0.68419,-1.7471,-0.31591,-0.43231,-1.6726,-0.29454,-1.0798,0.42533,0.067561,-0.052913,0.60396,0.013358,-2.2302,-0.71673,-3.3623,-1.1884,-0.42718,-2.2576,-0.56237,-1.2968,-0.40827,0.39519,0.012015,0.1145
-0.62561,-1.5137,-0.47978,-0.33503,-1.4598,-0.40073,-0.94252,0.24692,0.037405,0.35241,0.52461,0.4169,-2.026,-0.49706,-3.0992,-0.95562,-0.5084,-1.7612,-0.49744,-1.038,-0.38436,0.20418,-0.041117,-0.10601
-0.67319,-1.405,-0.68391,-0.33245,-1.1281,-0.59832,-0.86985,0.07481,-0.23984,0.55839,0.30784,0.23889,-1.8076,-0.35783,-2.6239,-0.80781,-0.4675,-1.2129,-0.43803,-0.89044,-0.33739,0.15629,-0.20721,-0.46109
-0.3395,-1.9019,-0.51398,-0.51132,-1.0872,-0.59858,-0.74919,0.15776,-0.27305,0.5964,0.25491,-0.029693,-1.652,-0.28348,-2.8077,-0.79256,-0.52053,-1.2769,-0.13086,-0.4607,-0.13419,-0.026426,-0.024759,-0.47323
-0.37947,-2.1921,-0.63012,-0.79827,-1.202,-0.51024,-0.77137,0.18074,-0.36418,0.65264,-0.25933,0.098377,-1.6959,-0.427,-2.8132,-0.92193,-0.54501,-1.2284,-0.13085,-0.41924,-0.22769,-0.012838,-0.10859,-0.39873
-0.72854,-2.1082,-0.94977,-1.1984,-1.1046,-0.6623,-1.0457,0.19483,-0.5377,0.29461,-0.49934,-0.28835,-1.7297,-0.67871,-2.6395,-1.0984,-0.73689,-1.1021,-0.35579,-0.75255,-0.46521,-0.067658,-0.32684,-0.5282
-1.3596,-2.4418,-1.3914,-1.7858,-1.0967,-1.201,-1.4321,-0.15636,-1.1365,0.056746,-0.91416,-0.42078,-2.1152,-1.3397,-2.8164,-1.5847,-1.3938,-1.5037,-0.94008,-1.0868,-1.0156,-0.30488,-0.68182,-0.88173
-2.0834,-2.9531,-2.1037,-2.4573,-1.3194,-1.9721,-1.9899,-0.82915,-1.9435,-0.2272,-1.6255,-1.0808,-2.8244,-2.2113,-3.0616,-2.1754,-2.1796,-1.9582,-1.7572,-1.5007,-1.7427,-0.9609,-1.4363,-1.4881
-2.3564,-3.2187,-2.6365,-2.8811,-1.5195,-2.3917,-2.4318,-1.2019,-2.3635,-0.93504,-1.9552,-2.0143,-3.194,-2.6622,-3.2192,-2.5738,-2.8232,-2.374,-2.1603,-2.0685,-2.2823,-1.8578,-2.2439,-2.356
-2.4563,-3.6305,-2.8903,-3.1312,-1.9101,-2.7081,-2.6906,-1.6238,-2.6822,-1.1924,-2.2428,-2.7376,-3.3296,-3.0019,-3.5658,-2.8422,-3.2458,-2.7509,-2.4406,-2.6088,-2.7706,-1.9864,-3.1603,-2.5577
-2.7951,-4.0867,-3.1262,-3.5495,-2.2817,-3.0522,-3.0101,-1.894,-2.8922,-1.4911,-2.5509,-2.68,-3.7036,-3.4336,-3.8519,-3.1646,-3.6103,-3.0795,-2.6946,-2.741,-3.0692,-2.3431,-3.5179,-2.8233
-3.0443,-4.3631,-3.3805,-4.0237,-2.6006,-3.4235,-3.3307,-2.0427,-3.3425,-1.823,-2.87,-2.873,-4.0795,-3.7873,-3.9361,-3.4008,-3.937,-3.4171,-3.0061,-3.0092,-3.3705,-2.5348,-3.7442,-3.202
-3.3131,-4.4071,-3.5058,-4.4098,-2.321,-3.477,-3.6248,-1.9403,-3.4109,-2.2441,-2.7278,-2.9782,-4.3157,-3.8927,-4.1285,-3.481,-4.2199,-3.435,-3.2948,-2.889,-3.3776,-2.5942,-3.4588,-3.2409
-3.0698,-4.5913,-3.3217,-4.3625,-2.4347,-3.2344,-3.5702,-1.7279,-3.298,-2.1952,-2.6363,-2.8412,-4.4669,-3.5179,-4.6275,-3.3893,-3.9062,-3.2623,-3.0565,-3.1445,-3.3711,-2.1989,-3.0626,-3.0536
-2.8265,-4.4303,-2.9921,-4.1175,-2.4875,-3.0484,-3.4755,-1.5337,-3.0933,-2.2534,-2.3543,-2.1662,-4.4654,-3.2565,-4.3986,-3.2326,-3.5229,-3.0193,-2.8912,-3.0763,-3.1188,-2.0307,-2.9874,-2.861
-2.7454,-4.7444,-3.1179,-4.1715,-2.7853,-3.0449,-3.5207,-1.6533,-3.1581,-2.3049,-2.1734,-2.3947,-4.7494,-3.0736,-5.0593,-3.2488,-3.6682,-3.2549,-2.6434,-3.7764,-3.0084,-2.16,-3.1753,-2.7958
-2.7151,-4.6625,-2.97,-4.1743,-3.032,-3.0707,-3.5731,-1.7392,-3.0962,-2.4948,-2.1249,-2.3577,-4.973,-2.8788,-5.4159,-3.1479,-3.6064,-3.5651,-2.4605,-3.9311,-2.8159,-2.0048,-3.1168,-2.6085
-2.57,-4.522,-2.8667,-4.2499,-2.9596,-2.9765,-3.5959,-1.6262,-3.0276,-2.6533,-1.9911,-2.8327,-4.6993,-2.6272,-5.199,-2.9723,-3.4572,-3.2985,-2.2954,-3.735,-2.6916,-2.0309,-3.2234,-2.3205
-2.605,-4.3862,-2.8042,-4.2221,-2.8887,-2.8494,-3.5736,-1.5065,-3.0164,-2.5359,-1.723,-3.2864,-4.5385,-2.3728,-5.2121,-2.8459,-3.1718,-3.3369,-2.1639,-3.6774,-2.6592,-1.7504,-3.1129,-2.1292
-3.67,-3.6084,-2.6702,-4.1781,-3.0833,-2.8657,-3.8599,-1.3994,-2.9557,-2.8807,-1.9735,-2.6238,-4.5344,-2.2574,-5.2596,-2.7842,-2.9555,-3.3792,-2.2957,-3.6291,-2.7115,-1.7853,-3.2329,-2.2886
-4.0978,-4.0517,-5.0356,-6.4486,-4.1991,-3.7455,-4.7796,-1.698,-4.3151,-2.9095,-2.4242,-3.1373,-4.5169,-2.7017,-5.6008,-3.9222,-4.5305,-3.6712,-2.8577,-3.9482,-3.6237,-2.5609,-3.4895,-2.1894
-4.4819,-4.3955,-3.7056,-5.7609,-4.5179,-4.1434,-5.042,-2.1673,-4.8812,-3.5229,-2.8321,-3.0626,-4.6177,-3.1543,-5.7943,-3.7005,-3.7667,-3.6777,-3.3475,-3.765,-3.5501,-2.8137,-3.7375,-2.1684
-4.7892,-4.2823,-2.5212,-4.6454,-4.4764,-3.8629,-4.8494,-2.0159,-4.3223,-3.7708,-2.7741,-2.7331,-4.6634,-3.0418,-5.8171,-3.195,-2.7168,-3.5538,-3.2663,-3.9085,-2.9648,-2.4121,-3.7662,-2.3879
-4.5751,-4.17,-2.4754,-4.5713,-4.4964,-3.63,-4.714,-1.703,-3.9464,-3.6922,-2.6758,-3.0103,-4.4984,-2.6648,-5.8572,-3.0989,-2.4928,-3.5148,-2.9925,-4.2145,-2.6697,-2.0651,-3.7375,-2.0469
-4.356,-3.9735,-2.0248,-4.2069,-4.3423,-3.3995,-4.4871,-1.429,-3.6248,-3.4071,-2.2304,-2.6539,-4.4445,-2.4124,-6.1102,-2.9213,-2.1523,-3.5825,-2.6886,-4.1206,-2.3602,-1.9544,-3.5849,-1.8101
-4.1871,-4.0038,-2.158,-4.1223,-4.5165,-3.3029,-4.3365,-1.359,-3.3609,-3.304,-2.1072,-2.3333,-4.6671,-2.4409,-6.1802,-3.1704,-2.0789,-3.2892,-2.4543,-4.0823,-2.2638,-1.6469,-3.2926,-1.7947
-4.0583,-3.9812,-1.9337,-3.7967,-4.4031,-3.2032,-4.2518,-1.3183,-3.2759,-3.3948,-2.1206,-2.2223,-4.6759,-2.4509,-5.8556,-3.1161,-1.8672,-3.4476,-2.35,-4.2117,-2.1527,-1.5967,-3.2006,-1.6993
-4.0222,-3.8366,-1.949,-3.708,-4.5481,-3.1511,-4.1739,-1.2608,-3.2875,-3.3507,-1.8016,-2.1612,-4.5717,-2.2437,-6.0261,-3.1421,-1.8269,-3.593,-2.2845,-4.179,-2.1576,-1.586,-3.2067,-1.4968
-3.7078,-3.3136,-1.6881,-3.5502,-4.4133,-3.0436,-4.0682,-1.0733,-3.0732,-2.9547,-1.6396,-1.9333,-4.5893,-2.0757,-6.1708,-2.9905,-1.6724,-3.6673,-2.1395,-3.9205,-1.9741,-1.3437,-3.2409,-1.3006
-3.5267,-3.2434,-1.4648,-3.477,-4.7081,-2.8542,-3.979,-0.83507,-2.9328,-2.8453,-1.5256,-1.9891,-4.9266,-1.9739,-5.9171,-3.1371,-1.6347,-3.5825,-1.907,-3.6194,-1.6669,-1.1529,-3.1247,-1.2686
-3.2109,-3.2866,-1.2454,-3.1824,-5.1577,-2.7223,-3.7451,-0.54818,-2.6605,-2.6951,-1.199,-2.1588,-4.589,-1.7835,-5.8985,-2.8838,-1.3949,-3.2535,-1.9786,-3.762,-1.4387,-0.97635,-2.8154,-1.0214
-3.2644,-3.6044,-1.3138,-3.2657,-5.4545,-2.7911,-3.7873,-0.60415,-2.6546,-2.766,-1.092,-2.0727,-4.4516,-1.8515,-6.6473,-2.8554,-1.3715,-3.2163,-1.9999,-4.5619,-1.3324,-0.93944,-2.6737,-0.84992
