"CH1","CH2","CH3","CH4","CH5","CH6","CH7","CH8","CH9","CH10","CH11","CH12","CH13","CH14","CH15","CH16","CH17","CH18","CH19","CH20","CH21","CH22","CH23","CH24"
3.0201,4.6138,1.2798,3.6081,3.7501,2.6093,4.3512,0.49251,2.6469,2.3628,0.41463,2.42,5.7499,1.3311,5.1055,3.9817,1.8202,4.5283,2.633,4.195,3.1444,0.61809,1.3691,1.4974
3.0675,4.7966,2.0851,4.0583,3.508,3.0788,3.9896,0.56326,2.8064,1.8765,-0.04789,2.4317,5.4522,2.119,4.6538,4.1027,2.9733,3.6816,2.4181,3.2045,3.0028,0.45963,1.4985,1.4499
3.0123,4.661,2.2617,4.1562,3.5448,3.1932,3.7093,0.56233,2.8454,1.4963,0.19777,2.497,5.4829,2.4628,4.3136,4.4619,2.9431,3.5998,3.0436,3.0154,3.3502,0.46234,1.5476,1.3604
3.0089,4.3848,2.419,4.2178,3.5335,3.1777,3.429,0.63901,2.8747,1.4095,0.23006,2.398,5.4999,2.9719,3.848,4.4034,2.9958,3.132,2.7504,2.6703,3.1911,0.28282,2.4154,1.1548
3.3476,4.6552,2.7793,4.3321,3.4967,3.5975,3.7267,0.91282,3.2343,1.3777,0.64866,2.4977,5.7829,3.3515,3.719,4.6499,3.1373,3.3262,3.086,2.7452,3.5024,0.23729,2.8548,1.5366
3.5329,4.6068,2.8614,4.2728,3.186,3.7298,3.7246,1.0454,3.2727,1.2677,0.46831,2.4229,5.422,3.4077,3.2197,4.6053,3.4066,3.4558,3.2592,2.4015,3.804,0.44511,2.5749,1.8635
3.6663,4.5879,2.9056,4.3318,3.03,3.7663,3.3925,1.2857,3.4186,1.0786,0.48547,2.6742,5.2133,3.3415,3.0549,4.5804,3.4545,3.6739,3.5108,2.7455,3.929,0.94871,2.9245,2.0481
3.3689,3.886,2.6045,4.0554,2.5127,3.4678,2.7717,1.0125,3.3142,0.82931,0.7009,2.6589,4.7218,2.9627,2.2282,4.0584,3.0185,3.0555,3.2172,2.3787,3.4214,0.59623,2.7139,1.9351
2.9379,3.8683,2.4364,3.6439,2.7198,3.0261,2.6208,0.81956,3.0594,0.73742,-0.0020591,2.4768,4.1188,2.3153,2.2714,3.5431,2.8312,2.966,2.6619,1.898,3.1919,0.28025,1.7786,1.6002
2.4114,3.2349,1.6683,3.046,1.4176,2.2949,2.3454,0.44967,2.5529,0.1032,-0.026664,2.6794,3.2724,1.8198,1.5397,2.8269,2.2879,2.3298,2.0468,1.2743,2.4906,-0.082823,0.98391,1.2218
1.8285,2.353,0.81918,2.5866,-0.8327,1.9807,1.3099,0.30155,2.1635,-1.9925,0.22074,2.8254,2.9686,1.4911,0.30761,2.7648,1.7306,1.3049,1.7201,-0.63016,2.3017,-0.23967,1.2873,0.72371
0.95457,1.303,0.60474,2.1177,-0.95182,1.6067,1.0144,-0.12235,2.4553,-2.4796,0.015825,2.6384,2.0792,0.43897,0.45851,2.281,1.2939,0.96162,1.3994,-1.1231,2.1415,-0.12366,1.2299,0.66924
0.57532,1.1853,0.28726,1.9439,-0.76896,1.1528,0.67026,-0.13605,2.3466,-2.3506,-0.099947,2.7448,1.7567,0.22033,-0.013975,1.9425,0.60554,0.7787,0.78405,-1.1404,1.7517,-0.59077,0.65316,0.33707
0.83689,1.6571,0.47045,2.2472,-0.65407,1.4502,0.55124,0.17059,2.3517,-2.1563,-0.081452,1.9578,2.0325,1.0683,-0.06007,2.0476,0.79106,0.85048,0.48344,-0.8154,1.7391,-0.80512,0.24306,0.51998
0.56496,1.6476,0.4125,1.842,0.34211,1.4643,0.70649,0.30215,1.348,-1.3381,-0.31438,1.0108,1.7658,1.3738,0.25498,1.6922,0.47406,0.59196,0.1735,-1.1061,1.1196,-0.81632,0.091274,0.74146
0.35285,1.973,0.12596,1.6896,1.1372,1.004,1.1296,0.017997,1.1693,-0.67571,-0.17756,1.2328,1.6882,1.3011,0.99509,1.351,0.0017377,0.60785,-0.14752,-0.93459,0.96089,-0.58024,0.033131,0.83404
0.35616,1.4867,0.13219,1.8084,0.96582,0.98211,1.5062,-0.019441,1.2511,-0.25005,-0.031769,1.3828,1.815,1.1253,1.2085,1.297,-0.24024,1.0499,-0.29697,-0.76305,0.96994,-0.3915,-0.27435,0.7886
0.23464,1.4333,0.13094,1.7797,1.296,1.1365,1.831,0.33316,1.1176,0.37834,-0.16628,1.4246,1.7361,0.76661,1.9857,1.1392,-0.34578,1.695,-0.36747,0.88827,0.96906,-0.84137,0.088928,0.66149
0.25571,1.1307,-0.068179,1.8132,0.19602,1.0416,1.9495,0.20944,1.0686,-0.074782,-0.10179,1.4122,1.6328,0.69503,1.8423,1.0839,-0.37607,1.6789,-0.093375,0.6634,1.0078,-0.23807,0.63546,0.71498
0.41005,0.30395,-0.29666,1.8204,-1.6999,0.95276,1.7362,0.17023,1.1671,-1.0227,0.40579,1.8602,1.2514,1.0379,-0.53653,1.6044,-0.38334,1.7153,0.089128,-0.71001,1.1011,0.031793,0.92806,0.86202
0.62087,0.019042,-0.0025668,1.7854,-2.292,1.3219,1.1387,0.78483,1.0096,-1.4332,0.19924,1.0066,0.76333,1.3408,-1.8109,1.8184,-0.094402,1.9699,0.14058,-1.0627,1.256,-0.32495,1.2941,0.96638
0.51166,0.18823,0.1087,1.7512,-1.7959,1.1838,1.0784,0.71351,0.92525,-0.87203,0.23966,1.4509,0.42406,1.2531,-1.3215,1.8547,0.080421,2.5265,0.32417,-0.002683,1.1584,0.03863,1.2745,0.65375
0.41736,0.54018,0.1189,1.5696,-0.78535,0.83758,1.396,0.65755,0.77613,0.77972,0.52818,1.7682,-0.6053,1.2445,-1.2901,0.73434,0.043513,1.8877,0.071827,0.36714,0.62793,0.12576,0.5026,0.79347
0.35838,0.52315,0.15909,1.4984,-0.5449,0.71581,0.89751,0.9001,0.8843,0.13054,1.0063,2.7092,-0.13001,1.3382,-0.72019,0.80737,-0.15213,2.1252,0.51923,-0.034301,0.95856,0.065033,0.52499,0.97336
0.45451,0.53065,0.36768,1.4311,-0.20372,0.92327,0.58615,1.4479,0.91493,-0.32879,1.5802,2.0705,0.36664,1.459,-0.25987,1.16,0.13226,2.7122,0.57577,0.71257,1.305,0.33692,0.95266,1.0845
0.636,0.43948,0.61698,1.5187,-0.11368,0.94573,0.81228,1.7008,0.79532,0.14185,1.7238,1.7109,0.34348,1.7326,-0.39638,1.2179,0.85534,2.2339,0.41993,1.1332,1.1793,1.0784,0.99295,1.6862
0.69211,0.33078,0.64169,1.5268,-0.77689,0.99005,0.86419,1.9788,0.87319,-0.2992,1.669,1.8712,0.61666,1.6709,-0.38342,1.2665,1.0427,1.9218,0.88854,1.1441,1.4466,0.97623,1.4427,1.6615
0.50743,0.22623,0.50257,1.3599,-1.3542,1.1702,0.75222,2.0658,1.306,-1.0099,1.9212,2.0433,0.83165,1.3655,-0.40643,1.0216,0.61119,1.6581,0.80206,1.0414,1.9355,1.0747,1.8424,1.7389
0.82058,0.40593,0.93657,1.4242,-1.3918,1.4512,0.95154,2.1544,1.2653,-0.56382,1.9079,1.7096,1.0778,1.573,-0.024484,1.1383,1.1024,1.707,0.99258,1.363,1.9291,1.6535,2.5407,1.8726
1.0774,0.27951,1.2724,1.4519,-1.5724,1.693,0.5523,2.306,1.2106,-1.1438,2.085,1.4573,1.3547,2.0239,0.036475,1.223,1.7635,1.6871,1.5851,1.6015,1.8051,1.8514,1.9738,1.856
0.96587,0.31254,1.414,1.4357,-1.4242,1.7006,0.76071,2.3551,1.347,-0.60441,2.1699,2.3557,1.4237,2.1701,-0.013564,1.3273,2.0543,1.9425,1.6873,1.8586,2.2667,2.2911,2.0791,2.7406
0.80009,0.10397,1.3213,1.4418,-1.3,1.7329,0.8955,2.4071,1.3944,-0.24631,2.1751,2.6084,1.1006,2.0855,-0.085407,1.3195,2.2283,1.8041,1.7057,1.9996,2.3882,2.4121,2.5273,2.7258
0.69894,-0.27315,1.0846,1.2253,-1.6715,1.5121,0.89995,1.9418,0.95734,0.37761,1.9643,2.8074,0.83891,1.9378,-0.4194,1.2512,2.1682,1.2591,1.4524,1.6785,2.0685,2.2727,1.9232,2.2897
0.70829,-0.58353,1.1899,1.3504,-1.8523,1.3363,1.0301,1.7419,1.0074,0.97184,1.6361,3.6268,0.79049,2.0042,-0.41823,1.2841,2.2678,1.398,1.3436,1.5698,2.049,2.4321,2.0517,2.4994
0.97125,-0.52345,1.3936,1.5895,-1.7714,1.6435,1.308,2.1983,1.3824,0.98739,1.741,3.824,1.0635,2.1835,-0.29847,1.4092,2.4555,1.4918,1.6577,1.0728,2.1385,3.0953,2.607,2.5757
1.0086,0.028111,1.2821,1.6487,-1.5649,2.1308,1.6354,2.7181,1.0176,1.3634,2.0285,3.476,1.178,2.1054,-0.21224,1.6181,2.4019,1.5536,1.6834,0.98318,2.4108,2.4988,2.908,2.837
1.1093,0.42842,1.4861,1.9288,-1.4454,2.516,1.765,2.8371,1.2858,0.86062,2.4905,2.8579,1.4722,1.9722,0.082217,1.8325,2.5182,1.738,1.9078,1.3222,2.758,3.1641,2.9782,3.0099
1.5285,0.97813,1.9123,2.5231,-0.69761,2.8216,2.348,3.0971,1.8147,1.678,3.0633,3.2876,2.0759,2.0956,0.73245,2.2401,2.7751,2.1977,2.503,1.4868,3.0718,3.8227,2.5312,3.0791
1.8949,1.3548,2.114,2.8778,-0.54665,3.1786,2.6594,3.1678,1.8463,2.0049,2.7964,3.78,2.8649,2.417,1.3596,2.6022,3.0687,2.3218,2.6406,1.9387,3.1385,3.0296,2.9994,3.151
2.1783,1.8784,2.5485,3.2055,-0.59304,3.34,3.3622,3.0287,2.0503,2.9155,2.4599,4.557,3.2757,2.7879,1.6386,3.0196,3.8855,2.494,2.9994,2.0038,3.4279,3.3659,3.0566,3.0938
2.4182,2.4051,2.7619,3.6305,0.17828,3.2847,3.9444,2.9486,2.4038,3.7353,2.8509,4.9532,3.2218,2.8834,1.9096,3.1423,3.9074,2.7258,3.1746,2.0685,3.7097,3.812,2.6471,3.0619
2.6869,2.4343,2.671,3.6836,0.21217,3.2541,3.6634,3.0615,2.5102,3.2334,3.4224,4.9687,3.1342,2.9404,2.1207,3.1575,3.9798,2.5874,3.1692,1.9536,3.9093,4.1745,2.8954,3.799
2.7403,2.5586,2.3416,3.7048,0.44246,2.9211,3.7456,2.6554,2.6065,4.178,3.4893,5.2927,3.1005,3.1369,2.2986,3.2383,4.369,2.3887,3.3126,1.6599,4.0037,4.0497,2.9304,3.8361
2.7849,2.8169,2.423,3.7967,0.88715,3.1278,3.7209,2.7544,2.6612,3.9685,3.44,4.8956,3.0855,3.3481,2.4251,3.3516,4.6978,2.4025,3.6916,1.6106,3.9679,3.8033,2.9808,3.4556
2.8918,3.0314,2.5725,3.8791,0.84671,3.5095,3.8463,3.302,2.7604,4.1431,3.8773,4.5933,3.6988,3.5955,2.9358,3.6728,5.0641,2.9028,4.3644,2.3327,4.3206,3.5257,3.4342,4.2207
2.7754,3.1618,2.492,3.9898,0.82596,3.5312,4.3171,3.3099,3.0203,4.3015,4.0534,5.1675,3.754,3.572,3.1995,3.8442,4.9161,3.2859,4.7581,2.2028,4.8671,3.7952,3.5654,4.6398
3.1335,3.8828,3.1227,4.5869,1.6161,4.1871,4.7139,3.871,3.4824,4.1578,4.0133,5.5868,4.0337,4.1023,3.5995,4.5641,5.3769,3.5118,5.313,2.1344,5.7053,4.4051,3.4064,4.9042
3.2919,3.9036,3.4683,4.7332,1.8309,4.643,4.2402,4.3786,3.5039,3.0486,3.9671,4.5972,4.6826,4.4127,3.9876,5.1216,5.6377,3.6566,5.6071,2.4742,5.9152,4.8493,3.9913,5.0433
3.2817,3.7603,3.3092,4.7106,1.7038,4.5731,4.0809,4.3756,3.1792,2.93,3.7752,3.9903,4.8896,4.307,3.9988,5.2317,5.4567,3.4624,5.6341,2.0602,5.8265,5.1224,4.0605,4.9201
3.5244,3.9247,3.5034,5.1213,2.203,4.5911,4.5624,4.0359,3.4132,3.3581,3.7709,4.2201,5.2194,4.4176,4.1095,5.365,5.6148,3.5425,5.3487,2.6003,6.0063,4.8601,4.7681,5.072
3.7459,3.9196,3.856,5.2978,2.3432,4.8924,4.7127,4.2244,3.7126,3.348,3.4628,4.6804,5.4601,4.4165,4.2117,5.3544,5.6788,3.7259,5.4218,2.7613,6.2368,4.6039,4.9315,5.0731
3.5632,3.8599,3.671,5.0896,2.3784,4.5775,4.5379,3.9508,3.6887,3.2128,3.2008,4.9753,5.3339,4.0256,4.2293,5.0793,5.5212,3.4534,5.4868,2.5511,6.2035,4.9225,4.4615,4.9639
3.2761,3.4936,3.3437,4.7352,2.1274,4.2414,4.1916,3.4743,3.2949,3.2365,3.2884,4.5966,5.3523,3.7435,4.1562,4.8441,5.2142,3.3456,5.4752,2.4076,6.0188,5.0866,4.273,5.2248
3.0126,3.0619,3.1032,4.2589,1.856,4.1059,3.7356,3.7199,2.9247,3.2388,3.0116,3.9585,5.1892,3.4465,3.7866,4.564,4.7554,3.1741,5.101,2.0274,5.8257,4.7014,3.7665,5.1276
3.2509,3.3122,3.2581,4.2484,2.3908,4.2288,3.8042,3.8096,3.0709,3.4497,3.1958,4.2137,5.3397,3.6396,3.769,4.6393,4.8995,3.3496,5.2097,2.2128,5.8109,4.294,3.52,5.236
3.382,3.5184,3.4537,4.2509,2.5326,4.3798,3.8575,4.0132,2.9666,3.71,3.4019,4.2612,5.559,3.7546,3.467,4.8389,5.1591,3.7806,5.6252,2.5311,5.7216,4.3519,4.283,4.9989
3.4611,2.9908,3.522,4.0475,2.1063,4.4036,3.3373,4.134,2.7276,3.2746,2.9229,4.1896,5.7094,3.8563,3.835,4.9931,5.117,3.7573,5.2704,2.3441,5.6205,4.7446,4.177,5.0249
3.5452,3.3513,3.5817,4.1395,2.1907,4.3288,3.6641,4.0703,2.7822,3.2627,3.167,4.223,6.2096,3.9793,4.0344,5.2093,5.4567,3.938,4.9491,2.504,5.8492,5.1195,4.1365,5.463
3.5723,3.8967,3.6083,4.2572,2.319,4.5629,4.0709,4.2534,2.9618,3.4964,3.514,4.1338,6.3564,4.0236,4.2773,5.2862,5.5211,4.1475,5.2246,2.976,6.4379,4.9729,4.5897,5.83
3.7788,3.9633,3.695,4.4814,2.4766,4.5279,4.2928,4.0581,3.3215,4.2947,3.4423,4.3985,6.4997,4.346,4.7099,5.5637,5.9127,4.5073,6.0492,3.0949,6.7805,5.6351,5.1583,5.5377
4.2095,4.8646,4.1637,5.0463,3.2602,4.7531,5.0803,3.8819,4.0013,5.0821,3.863,5.7293,7.0753,4.6462,5.2674,6.0616,6.5959,5.1527,6.9404,3.454,7.3168,5.6307,5.6018,5.9114
4.5652,5.2943,4.5614,5.3856,3.6506,5.2372,5.4229,4.4326,4.4558,4.6164,4.4664,5.2556,7.5451,5.0366,5.4121,6.5688,7.0762,5.5898,7.4064,3.6314,7.6697,6.0657,6.3026,6.4001
4.9278,5.7451,4.7624,5.811,3.8787,5.5939,5.7074,4.7864,4.5259,4.945,4.6148,5.0578,7.7449,5.3048,5.5315,6.9521,7.2533,6.0305,7.4554,3.706,7.7769,6.5427,6.6259,6.7126
5.2068,5.9065,4.9529,6.2315,3.7166,5.8498,6.3459,4.6702,4.7784,5.6895,4.6483,6.0293,7.9549,5.8833,5.3488,7.5139,7.5249,6.1472,7.704,2.7182,7.9894,6.4328,7.0637,7.0577
5.4417,5.8098,5.1682,6.351,3.0879,6.116,6.5026,4.8065,4.8421,5.6489,4.3832,5.4303,8.2816,6.3322,5.3749,7.9253,7.9364,5.9841,7.9579,2.9971,8.084,6.6838,6.6738,6.8459
5.4575,6.275,5.046,6.2543,3.7277,6.1933,6.2219,5.0878,4.6883,5.2613,4.5795,4.3013,8.4871,6.0847,6.2184,7.8293,7.9337,6.1411,7.8982,3.7008,8.031,6.8182,6.5837,6.1631
5.3756,6.3884,4.9876,6.194,4.0564,6.2156,6.0703,5.2413,4.6499,5.1422,4.7753,4.1889,8.6088,5.9823,6.6836,7.7946,7.7223,6.3089,7.8255,3.5907,8.0684,6.483,6.5545,6.1766
4.9274,5.9417,4.5702,5.8486,4.069,5.7447,5.5536,4.8196,4.3858,4.7432,4.1748,4.7476,8.236,5.5019,6.6766,7.3568,7.2101,6.0908,7.3857,3.9089,7.7346,6.1222,6.6279,6.2038
4.7582,5.3785,4.6237,5.6918,3.7091,5.799,4.986,4.7308,4.3266,3.8425,3.8643,4.6127,8.131,5.2377,6.4845,7.2027,6.9191,6.085,7.4063,3.8362,7.6566,5.7125,6.5215,5.3654
4.9828,5.6307,5.0391,6.0927,4.1669,5.8244,5.5323,4.6942,4.4582,4.9621,4.1376,4.9029,8.3352,5.3899,6.7732,7.3725,7.126,6.4698,7.0992,4.0295,7.6946,5.9154,5.7889,5.8627
5.1219,6.0981,5.1391,6.4201,4.616,5.9269,5.9981,4.8838,4.6816,5.2751,4.4705,5.195,8.2804,5.6093,6.7133,7.2846,7.1986,6.9375,7.3475,3.9898,7.9621,6.246,5.607,6.5122
5.3782,6.2034,5.3187,6.4529,4.4402,6.1855,6.143,5.2824,4.701,5.2183,4.4541,4.4088,7.8306,5.5511,6.2582,6.9729,7.4996,6.5919,7.681,3.4368,8.0678,6.3324,5.9724,6.4012
5.5933,6.2006,5.6592,6.5173,4.2359,6.6541,6.2263,5.6883,4.8492,4.8557,4.2906,4.5009,7.6112,5.5433,6.0013,6.8624,8.0147,6.4752,7.7631,3.4863,8.1756,6.6584,6.2201,6.5372
5.8001,6.0987,6.0057,6.6774,4.1104,7.0083,6.2709,5.7894,4.9395,4.2069,4.7112,3.6675,7.9515,5.7117,6.1655,7.2436,8.2667,6.8108,8.438,3.364,8.7321,6.6727,6.6697,7.2119
5.7217,5.7115,6.1416,6.6171,3.7492,6.8086,6.0397,5.5796,4.6946,4.156,4.2447,3.7873,8.1727,5.6528,6.4158,7.426,8.2798,6.7827,8.3064,3.795,8.8577,7.0366,6.5418,7.1047
5.7295,5.6728,5.8225,6.4713,3.6165,6.3623,5.7398,5.1218,4.5545,3.3819,3.8875,3.8404,8.0474,5.5759,5.945,7.3059,7.9878,6.3638,7.955,3.2196,8.5357,6.7314,6.1241,7.222
5.9589,5.6122,5.6248,6.5469,4.1125,6.1821,5.7252,4.6381,4.5575,3.8128,3.4344,4.5842,8.0977,5.59,5.721,7.3186,7.8075,6.1095,7.9141,2.8853,8.3546,6.3968,6.176,6.9814
5.5819,5.2369,5.274,6.2034,3.9646,5.8437,4.9776,4.2518,4.3426,3.5848,3.2204,4.3986,7.7553,5.2471,5.5862,7.0662,7.2274,5.7971,7.7142,2.9296,7.9984,6.2727,6.3288,6.6374
5.4694,5.4861,5.1399,5.9451,3.9219,5.8691,4.6093,4.5649,4.234,3.2265,3.778,4.1769,7.7705,5.6029,5.8199,7.0954,7.0854,6.1237,7.6976,2.9192,8.0644,6.0481,6.3188,6.7919
5.5313,5.3189,4.8119,6.2395,3.3273,5.5282,5.3017,4.2086,4.3521,4.0351,3.8459,4.9235,7.7776,6.3307,5.0976,7.5402,6.9413,6.1832,7.2176,2.1896,8.3435,6.392,6.5672,7.3429
5.6684,5.3785,4.9533,6.403,2.9313,5.4293,5.389,3.8452,4.2745,4.0429,3.8136,4.5645,7.789,6.3412,4.9225,7.4179,7.099,6.0294,7.4418,2.0922,8.417,5.856,6.1639,6.7844
5.7411,5.6339,5.1603,6.3125,2.9947,5.6674,4.9991,4.1513,4.3206,3.3352,3.6037,4.7602,7.5791,6.2896,5.5804,6.9487,7.4522,5.9473,7.7825,2.6854,8.2193,5.6563,5.534,6.0877
5.7998,4.7124,4.9492,6.0799,2.2917,5.7611,4.5454,4.4133,4.32,2.5121,3.9148,4.656,7.2205,6.3532,5.4303,6.6823,7.4365,5.2533,7.3209,2.2258,7.4884,5.6757,5.5973,6.456
5.9269,4.2616,5.1907,5.8302,2.3743,5.8665,4.7606,4.713,3.9261,3.0932,3.9144,3.6555,7.283,6.3154,5.3558,6.567,7.8214,5.2795,7.2903,2.9006,7.2017,6.4524,6.1259,6.2773
5.7642,4.184,5.0912,5.4437,2.1329,5.6628,4.3191,4.4779,3.671,2.6701,3.7094,2.8436,6.9862,6.2622,5.0842,6.3373,7.6754,4.6827,6.8952,2.0956,6.9767,6.43,5.8459,6.2184
5.5721,4.0399,4.8913,5.1868,2.0492,5.1784,4.0489,4.1618,3.6821,2.5367,3.1963,3.2087,6.8949,6.3993,4.7862,6.2621,7.5255,4.2768,6.5979,1.5386,6.7951,6.0376,5.3652,6.4957
5.4984,4.0285,4.8917,5.3093,1.8807,5.009,4.0418,4.1943,3.8592,2.2326,3.6647,3.8244,6.9509,6.5244,4.6427,6.2611,7.583,4.0713,6.9339,1.1933,6.8521,5.7058,5.7532,6.7677
5.4993,4.0602,5.0027,5.2442,1.885,5.1004,3.9484,4.3255,4.0307,2.0278,3.8648,3.4529,7.1224,6.7081,4.5755,6.4269,7.6693,4.247,7.2809,1.37,7.1386,6.026,6.0549,6.5884
5.6791,3.9052,5.2125,5.146,1.7032,5.245,4.4367,4.3571,4.1097,2.2443,3.9581,4.4147,6.6395,6.8305,4.4808,6.4336,7.7621,4.5287,7.3514,1.7392,7.383,6.7364,6.2986,6.3246
5.7715,4.0847,5.281,5.1232,2.2815,5.372,4.775,4.5296,4.0587,2.9983,4.4438,4.3864,6.8075,6.9741,5.4229,6.5241,8.1437,4.5334,7.2225,1.7903,7.4175,7.0979,6.5834,7.0269
5.821,4.1134,5.216,5.2001,2.1628,5.2356,5.1638,4.2766,4.0341,3.9822,4.2579,4.3983,6.6741,6.7505,5.6527,6.3799,8.048,4.7742,6.86,1.1748,7.154,6.8319,6.761,6.8214
5.6207,2.8771,4.8,5.0312,-0.42806,5.0239,4.6116,3.7973,3.8147,3.2181,3.6951,4.5779,6.0642,6.5262,3.8328,6.1887,7.4735,4.0187,6.6622,-0.31796,7.028,6.3018,7.4322,6.3991
4.8839,2.2647,4.4114,4.476,-0.035377,4.4669,3.3919,3.6542,3.3016,1.6477,3.5778,3.9179,5.5711,5.7501,4.6097,5.7097,6.9633,3.5013,6.3414,0.77845,6.8775,6.1607,6.6963,6.5947
4.322,2.5354,3.7108,3.966,-0.003942,3.6704,2.8106,3.2325,2.7162,1.2607,3.6266,3.7395,4.9559,4.796,4.3499,5.4465,5.6495,3.0176,5.4391,0.53311,6.2141,5.327,5.9417,5.5789
3.8876,2.2933,3.2666,3.7053,-0.37065,3.4545,2.4107,2.8376,2.7455,1.2692,3.0384,3.1943,4.7375,4.6102,3.5035,5.0291,4.8756,2.5683,4.8129,-0.29303,5.6393,4.1816,5.751,5.6158
3.5283,2.3279,3.2049,2.8788,0.442,3.2859,2.0052,3.3333,2.4978,1.0972,2.8846,2.7234,4.3112,4.1734,4.3216,4.2656,4.6394,3.2719,4.402,0.84176,5.4246,3.9425,5.9983,5.1289
3.3131,2.1828,2.878,2.2727,1.0085,2.796,2.0407,3.1178,2.075,1.4362,2.4611,2.4764,3.8972,3.5748,4.223,4.0349,4.395,3.2421,3.8961,1.2968,5.1524,4.1921,4.7968,5.0266
3.209,2.2415,2.9797,2.5061,1.4065,2.4556,1.8984,2.7659,1.9467,1.7653,2.2719,2.3552,3.7852,3.1484,4.4615,4.0556,3.9446,3.2945,3.8782,1.8458,4.9654,3.8812,4.1776,4.9891
3.2585,2.1557,3.1312,2.6533,1.1183,2.4348,1.8536,2.7153,2.051,2.0202,2.4974,2.6465,3.3962,3.4549,3.7489,4.0996,4.165,3.016,3.8608,1.3999,4.7823,3.6515,4.521,5.0055
3.306,2.343,3.4136,2.7587,0.91364,2.6929,1.7947,2.9289,2.2358,2.0981,2.7742,2.7785,3.2933,3.6259,3.6328,4.0554,4.4259,3.152,4.0613,1.6514,4.8838,3.76,4.2924,5.1422
3.2431,2.1405,3.2378,2.6556,0.91753,2.5625,1.742,3.0607,2.3729,2.1024,2.8172,2.2793,2.9695,3.4912,2.9776,3.9167,4.2504,2.8385,4.0328,1.5903,4.8666,3.5701,4.5371,5.4162
3.4302,2.0132,3.3509,2.7766,0.67047,2.7826,1.7147,3.4168,2.6427,1.9299,3.0859,2.627,2.8127,3.5762,2.265,3.992,4.4618,2.6804,3.8087,1.1961,5.1313,4.0321,4.5253,5.6327
3.4879,1.7698,3.4033,2.904,0.87105,2.808,1.7587,3.3742,2.7365,1.8602,3.3206,2.9796,2.8631,3.5757,2.2662,4.0385,4.4182,2.5584,4.0201,1.3103,5.1739,4.2558,4.4792,5.7608
3.2825,1.5151,2.9133,2.5771,0.8075,2.4048,1.5081,3.2933,2.4931,2.1145,3.432,2.8898,2.7927,3.4258,1.8502,3.7884,4.1916,2.0465,3.8251,1.4346,4.7886,3.8997,4.1553,5.6475
2.7705,1.173,2.2927,2.0601,0.30466,1.8527,1.0325,2.6187,2.0484,2.3361,3.2226,2.4574,2.6322,2.999,1.601,3.2465,3.9671,1.8766,3.3806,1.0557,4.4439,3.137,3.6403,4.5618
2.3232,1.0015,2.0717,1.7956,0.18006,1.4524,0.68862,2.317,1.4384,1.5974,2.6606,2.3401,2.4356,2.7181,1.3276,2.7976,3.6846,1.3008,2.9536,0.74188,3.5841,2.7418,3.1847,4.6286
2.2782,0.86408,2.2151,1.4761,0.052477,1.7858,0.16661,3.051,1.2443,0.82984,2.4779,1.3199,1.8254,2.4125,0.60917,2.4324,3.3768,0.88078,3.0409,0.29673,3.3699,2.8824,3.3696,4.2075
2.4311,0.49088,2.5271,1.3989,-0.4135,1.943,0.00020792,3.2137,1.3553,0.55315,2.7935,1.4024,1.2515,2.1139,0.34158,2.2284,3.1917,0.85863,2.7201,0.57056,3.793,2.5341,3.2073,4.0128
2.4472,0.5787,2.7755,1.6768,-0.17508,1.8541,0.94366,2.9883,1.86,1.6703,3.3203,2.3064,1.4701,2.7477,0.34744,2.43,4.0026,0.90941,2.7943,0.19653,3.9427,3.1151,3.1581,4.4904
2.6412,0.79796,3.2269,1.9637,0.31985,2.0514,1.8726,3.4397,2.6739,2.3085,4.0313,3.4102,1.987,3.6032,0.55427,2.6493,4.7513,1.3014,3.6172,-0.01207,4.3904,3.5579,3.6896,5.4177
2.8162,1.0047,3.147,1.7212,0.43959,2.3273,2.1251,3.8666,2.4893,2.1367,4.1954,2.7996,2.3955,3.8793,0.79795,2.9356,5.1922,1.5754,3.8112,0.43074,4.7982,4.3795,3.9891,5.7237
3.1306,1.4633,3.4719,2.2034,0.87205,2.6485,2.8329,3.5479,2.5235,3.133,3.66,3.3622,2.753,4.1903,0.81412,3.277,5.4317,1.5374,3.9724,0.65901,4.8651,4.8009,4.0895,6.0081
3.1934,1.6105,3.4091,2.5009,0.85622,2.7405,3.0231,3.1431,2.8163,3.9707,3.5323,3.4985,2.1486,3.9129,0.29407,3.1613,5.2567,1.2507,4.3267,0.031895,4.9383,4.5835,4.629,5.8376
2.8642,1.3616,3.0656,2.5426,0.37714,2.8191,2.5311,3.1284,2.6801,3.0105,3.3384,2.7724,1.5713,3.2536,-0.003121,2.917,4.59,1.0146,3.8236,0.13976,4.8328,4.0626,5.001,6.0911
2.7131,1.3727,3.147,2.5499,0.4295,3.0324,2.2888,3.3912,2.5888,2.4159,3.2557,2.5141,1.3275,2.9935,-0.25845,2.8032,4.5172,0.9259,3.7198,0.42788,4.5514,4.2933,4.8483,5.9242
2.7787,1.7273,3.166,2.6409,0.56235,3.0563,2.1794,3.539,2.6755,2.1354,3.5206,1.9827,1.4715,2.8234,-0.3403,2.6354,4.5073,1.0174,3.6897,0.61541,4.3716,4.0062,4.6271,5.6533
